id	date	day	beep	positive_affect	negative_affect	urgency	er_no_try	er_accept	er_advice	er_reappraisal	er_problem_solving	er_introspection	er_exp_suppress	er_emo_suppress	er_distraction	effectiveness	social_context	er_number_strategies	alone
5047	2017-04-11T11:32:35.551269	10	NA	79	34	34	0	0	0	0	1	0	0	0	0	61	Classmate/coworker	1	0
5047	2017-04-11T13:54:46.244210	10	NA	89	40	44	0	0	0	0	1	1	0	0	0	65	I am alone	2	1
5047	2017-04-11T17:09:34.225733	10	NA	74	40	47	0	0	0	1	1	1	0	0	0	55	Romantic partner/close friend	3	0
5047	2017-04-12T09:51:38.222085	11	NA	82	39	37	0	0	0	0	0	1	0	0	0	38	Classmate/coworker	1	0
5047	2017-04-12T11:45:47.223464	11	NA	89	26	25	0	0	0	0	0	1	0	0	0	43	Classmate/coworker	1	0
5047	2017-04-12T15:03:20.566951	11	NA	82	26	36	0	0	0	0	1	0	0	0	1	56	Classmate/coworker	2	0
5047	2017-04-14T18:03:30.161200	13	NA	86	40	60	0	0	0	0	0	1	0	0	0	56	I am alone	1	1
5047	2017-04-15T18:35:15.343550	14	NA	75	34	58	0	0	0	0	0	1	0	0	0	46	Family member	1	0
5047	2017-04-16T14:48:46.983364	15	NA	100	36	62	0	0	0	0	1	0	0	0	0	52	I am alone	1	1
5047	2017-04-17T12:58:40.236725	16	NA	77	29	71	0	0	0	0	0	1	0	0	0	36	I am alone	1	1
5048	2017-03-31T17:19:14.293833	1	NA	33	42	6	0	0	0	0	1	0	0	0	0	49	I am alone	1	1
5048	2017-04-01T12:16:02.452752	2	NA	76	21	9	0	0	0	0	1	0	0	0	0	75	I am alone	1	1
5048	2017-04-01T14:32:44.700562	2	NA	42	35	49	0	0	0	0	0	0	0	1	0	72	Romantic partner/close friend	1	0
5048	2017-04-02T09:41:21.160218	3	NA	65	27	39	0	0	0	0	1	0	0	0	0	67	Classmate/coworker	1	0
5048	2017-04-02T18:38:37.553459	3	NA	41	60	76	0	0	0	0	1	0	0	0	0	55	Romantic partner/close friend	1	0
5048	2017-04-02T20:00:44.069273	3	NA	33	62	61	0	0	0	0	1	0	0	0	0	53	Romantic partner/close friend	1	0
5048	2017-04-03T14:18:27.191946	4	NA	41	56	55	0	0	0	0	0	0	0	1	0	53	I am alone	1	1
5048	2017-04-06T18:32:37.374021	7	NA	34	71	83	0	0	0	0	0	1	0	0	0	20	I am alone	1	1
5048	2017-04-07T09:53:11.690424	8	NA	59	34	29	0	0	0	1	0	0	0	0	0	76	I am alone	1	1
5048	2017-04-07T14:38:27.453453	8	NA	26	73	76	0	1	0	1	0	0	0	0	0	69	I am alone	2	1
5048	2017-04-11T11:05:33.193175	12	NA	63	28	38	0	0	0	0	1	0	0	0	0	71	Classmate/coworker	1	0
5048	2017-04-11T13:49:46.532434	12	NA	22	73	62	0	0	0	0	1	0	0	0	0	66	I am alone	1	1
5048	2017-04-11T15:15:01.510483	12	NA	51	44	31	0	0	0	0	1	0	0	0	0	69	I am alone	1	1
5048	2017-04-15T14:29:20.071561	16	NA	44	44	49	0	0	0	1	1	0	0	0	0	64	Family member	2	0
5048	2017-04-15T18:10:31.802078	16	NA	63	29	33	0	0	0	0	0	0	0	0	1	61	Family member	1	0
5048	2017-04-16T09:37:06.089041	17	NA	27	80	84	0	0	0	0	0	0	0	1	0	21	Family member	1	0
5048	2017-04-16T14:48:23.520366	17	NA	26	66	68	0	0	0	0	0	0	0	1	0	24	I am alone	1	1
5048	2017-04-17T15:01:12.966423	18	NA	37	74	48	0	0	1	0	1	0	0	0	0	74	I am alone	2	1
5048	2017-04-18T12:16:29.281074	19	NA	55	32	34	0	1	0	0	0	0	0	1	0	65	Romantic partner/close friend	2	0
5049	2017-04-03T19:25:21.299005	1	NA	80	19	12	0	0	0	1	1	1	0	0	0	50	I am alone	3	1
5049	2017-04-04T10:55:28.180880	2	NA	65	27	14	0	0	0	0	1	0	0	0	0	52	I am alone	1	1
5049	2017-04-04T18:08:26.939414	2	NA	4	100	78	0	0	0	0	0	0	0	1	1	56	I am alone	2	1
5049	2017-04-04T19:59:55.197211	2	NA	37	63	51	0	0	0	0	1	0	0	0	0	53	I am alone	1	1
5049	2017-04-05T20:51:31.920921	3	NA	90	15	5	0	0	1	0	0	1	0	0	0	82	Romantic partner/close friend	2	0
5049	2017-04-06T14:16:12.353049	4	NA	81	12	7	0	0	0	0	0	1	0	0	0	79	Family member	1	0
5049	2017-04-07T10:06:49.368577	5	NA	87	12	9	0	1	0	0	0	1	0	0	0	78	Classmate/coworker	2	0
5049	2017-04-07T11:52:57.412647	5	NA	88	10	5	0	0	1	0	0	0	0	0	0	86	Family member	1	0
5049	2017-04-08T15:35:37.851989	6	NA	100	16	12	0	0	0	0	0	1	0	0	0	38	Romantic partner/close friend	1	0
5049	2017-04-08T17:35:08.734720	6	NA	100	1	1	0	0	0	0	0	1	0	0	0	52	Romantic partner/close friend	1	0
5049	2017-04-09T17:12:40.304897	7	NA	84	13	6	0	1	0	0	0	0	0	0	0	64	Acquaintance/stranger	1	0
5049	2017-04-10T16:31:08.923818	8	NA	39	18	3	0	0	0	0	0	1	0	0	0	52	Romantic partner/close friend	1	0
5049	2017-04-11T14:40:00.935576	9	NA	61	18	35	0	0	0	0	1	1	0	0	0	64	I am alone	2	1
5049	2017-04-12T12:41:30.982465	10	NA	100	1	2	0	0	0	0	1	1	0	0	0	58	I am alone	2	1
5049	2017-04-14T19:34:01.984476	12	NA	6	89	100	0	0	0	0	0	1	0	0	0	14	Romantic partner/close friend	1	0
5049	2017-04-15T13:16:51.002518	13	NA	82	18	19	0	0	0	0	0	1	0	0	0	58	Romantic partner/close friend	1	0
5049	2017-04-15T20:16:43.436240	13	NA	22	86	92	0	1	0	0	0	0	0	0	1	30	I am alone	2	1
5049	2017-04-16T19:18:24.398854	14	NA	90	13	13	0	0	0	0	1	1	0	0	0	78	Romantic partner/close friend	2	0
5050	2017-04-05T11:38:07.324795	1	NA	65	63	37	0	0	1	1	0	1	0	0	0	66	Romantic partner/close friend	3	0
5050	2017-04-06T13:08:20.536179	2	NA	80	65	68	0	0	1	1	0	1	0	0	0	77	Romantic partner/close friend	3	0
5050	2017-04-07T16:35:18.645477	3	NA	74	23	68	0	0	1	0	1	1	0	0	0	57	Romantic partner/close friend	3	0
5050	2017-04-12T11:59:47.549458	8	NA	81	20	72	0	0	0	0	0	1	0	0	1	53	Classmate/coworker	2	0
5050	2017-04-12T18:07:18.440490	8	NA	58	59	50	0	0	0	0	0	1	0	1	0	45	Classmate/coworker	2	0
5051	2017-04-14T15:13:39.511107	10	NA	67	9	27	0	0	0	0	0	1	0	0	0	40	Romantic partner/close friend	1	0
5053	2017-04-06T11:22:27.096323	3	NA	42	60	50	1	0	0	0	0	0	1	0	0	35	Other; I'm in class	1	0
5053	2017-04-06T18:40:35.539625	3	NA	26	73	72	0	0	0	0	0	0	0	0	1	44	I am alone	1	1
5053	2017-04-13T09:53:37.524743	10	NA	24	66	82	0	0	0	0	0	1	0	0	0	29	Classmate/coworker	1	0
5053	2017-04-13T17:42:04.895912	10	NA	31	84	86	0	0	0	0	0	1	0	0	0	14	I am alone	1	1
5053	2017-04-17T16:22:26.228353	14	NA	76	36	49	0	0	0	0	0	1	0	0	0	54	I am alone	1	1
5053	2017-04-18T11:12:23.895309	15	NA	41	45	69	0	0	0	0	0	1	0	0	1	54	Classmate/coworker	2	0
5053	2017-04-19T13:05:21.387931	16	NA	19	78	89	0	0	0	0	0	1	0	0	0	13	I am alone	1	1
5054	2017-04-10T12:52:32.154968	1	NA	67	32	54	0	0	0	0	0	0	0	0	1	37	Romantic partner/close friend	1	0
5054	2017-04-10T14:41:06.451112	2	NA	81	13	11	0	1	0	0	0	0	0	0	0	87	I am alone	1	1
5054	2017-04-16T19:28:24.710936	8	NA	50	54	60	0	1	0	0	0	0	0	0	0	54	Romantic partner/close friend	1	0
5055	2017-04-05T15:33:13.180644	1	NA	100	5	12	0	0	0	0	1	0	0	0	0	74	I am alone	1	1
5055	2017-04-06T13:54:38.102087	2	NA	93	10	15	0	0	0	0	1	0	0	0	0	54	I am alone	1	1
5055	2017-04-07T15:27:26.564085	3	NA	100	4	8	0	0	0	0	1	0	0	0	0	100	I am alone	1	1
5055	2017-04-08T12:42:42.907963	4	NA	92	15	10	0	0	0	0	1	0	0	0	0	59	Romantic partner/close friend	1	0
5055	2017-04-09T18:46:49.729686	5	NA	100	27	26	0	0	1	0	1	0	0	0	0	50	I am alone	2	1
5055	2017-04-09T20:24:29.093616	5	NA	44	74	89	0	0	1	0	0	0	0	0	0	57	Romantic partner/close friend	1	0
5055	2017-04-10T11:44:54.671145	6	NA	76	3	41	0	0	0	0	1	0	0	0	0	73	I am alone	1	1
5055	2017-04-10T14:01:31.158812	6	NA	64	30	26	0	1	0	0	0	0	0	0	0	54	Classmate/coworker	1	0
5055	2017-04-11T10:41:06.825624	7	NA	57	30	76	0	0	0	0	1	0	0	0	0	55	Classmate/coworker	1	0
5055	2017-04-11T13:43:54.572905	7	NA	92	21	18	0	0	0	0	1	0	0	0	0	59	I am alone	1	1
5055	2017-04-13T11:07:23.382307	9	NA	64	25	83	0	0	0	0	0	0	0	1	1	55	I am alone	2	1
5055	2017-04-13T13:17:45.253304	9	NA	41	69	83	0	0	0	0	1	0	0	0	0	79	Classmate/coworker	1	0
5055	2017-04-14T19:49:46.393966	10	NA	79	29	85	0	0	0	0	0	0	0	0	1	44	I am alone	1	1
5055	2017-04-15T14:58:09.214796	11	NA	51	45	21	0	0	0	0	0	0	0	0	1	51	I am alone	1	1
5055	2017-04-15T17:17:36.794410	11	NA	94	9	8	0	0	0	0	0	0	0	0	1	50	I am alone	1	1
5055	2017-04-16T11:54:34.930275	12	NA	100	4	9	0	0	0	0	1	0	0	0	0	54	Romantic partner/close friend	1	0
5055	2017-04-17T13:33:08.812860	13	NA	67	34	45	0	1	0	0	0	0	0	0	0	54	I am alone	1	1
5055	2017-04-17T16:09:57.473679	13	NA	34	58	84	0	0	0	0	0	0	0	1	0	57	Classmate/coworker	1	0
5055	2017-04-18T14:44:55.679363	14	NA	58	25	43	0	0	0	0	0	0	0	0	1	53	I am alone	1	1
5055	2017-04-19T10:07:01.047122	15	NA	85	25	60	0	0	0	0	1	0	0	0	0	52	I am alone	1	1
5055	2017-04-19T11:27:17.846860	15	NA	24	79	41	0	0	0	0	1	0	0	0	0	62	Classmate/coworker	1	0
5055	2017-04-19T13:50:12.440927	15	NA	56	33	69	0	0	0	0	1	0	0	0	0	52	I am alone	1	1
5055	2017-04-20T11:42:57.909333	16	NA	70	21	26	0	1	0	0	0	0	0	0	0	54	Classmate/coworker	1	0
5055	2017-04-20T13:43:24.712250	16	NA	66	24	22	0	0	0	0	0	0	0	1	0	52	I am alone	1	1
5056	2017-04-05T18:57:28.971015	1	NA	25	75	73	0	0	0	1	0	0	0	0	1	60	I am alone	2	1
5056	2017-04-05T20:04:36.705564	1	NA	53	50	46	0	0	0	1	0	1	0	0	0	44	Romantic partner/close friend	2	0
5056	2017-04-06T09:16:18.583561	2	NA	75	25	22	0	0	0	0	1	0	0	0	0	75	Classmate/coworker	1	0
5056	2017-04-10T10:26:14.054297	6	NA	46	62	63	0	0	0	0	0	1	0	0	1	61	I am alone	2	1
5056	2017-04-10T14:12:10.848083	6	NA	52	45	72	0	0	0	0	0	1	0	0	0	46	I am alone	1	1
5056	2017-04-10T15:26:21.867515	6	NA	68	42	51	0	0	0	0	0	0	0	0	1	58	I am alone	1	1
5056	2017-04-10T17:07:34.433367	6	NA	57	43	49	0	0	0	0	0	0	0	1	0	59	I am alone	1	1
5056	2017-04-11T14:52:45.758083	7	NA	80	40	37	0	1	0	0	1	1	0	0	0	68	I am alone	3	1
5056	2017-04-11T16:34:51.223447	7	NA	52	45	60	0	0	0	0	0	0	0	0	1	51	Classmate/coworker	1	0
5056	2017-04-11T18:15:12.715159	7	NA	36	54	59	0	0	0	0	0	0	0	0	1	44	I am alone	1	1
5056	2017-04-12T09:53:22.758479	8	NA	61	52	55	0	0	0	1	1	0	0	0	0	56	Romantic partner/close friend	2	0
5056	2017-04-12T18:49:19.088956	8	NA	56	62	66	0	0	0	0	0	0	0	0	1	53	I am alone	1	1
5056	2017-04-12T19:49:22.815602	8	NA	59	60	50	0	0	0	0	0	0	0	1	0	49	I am alone	1	1
5056	2017-04-13T15:15:53.342273	9	NA	68	35	32	0	0	0	0	1	0	0	0	0	59	I am alone	1	1
5056	2017-04-13T18:39:29.434783	9	NA	56	61	72	0	0	0	0	1	0	0	0	0	53	I am alone	1	1
5056	2017-04-16T17:56:02.368654	12	NA	68	37	32	1	0	1	0	0	0	0	0	0	65	Family member	1	0
5056	2017-04-17T16:06:41.325439	13	NA	19	83	82	0	0	1	0	0	0	0	0	0	42	I am alone	1	1
5056	2017-04-17T17:03:15.998042	13	NA	23	82	92	0	0	1	0	0	0	0	0	0	50	I am alone	1	1
5056	2017-04-19T18:48:16.359083	15	NA	63	39	49	0	0	0	1	0	0	0	0	0	56	I am alone	1	1
5056	2017-04-20T15:27:58.888870	16	NA	57	51	52	0	0	0	0	0	0	0	1	0	53	Classmate/coworker	1	0
5056	2017-04-20T18:04:53.046369	16	NA	55	41	45	0	0	0	0	1	0	0	0	0	49	I am alone	1	1
5056	2017-04-21T09:31:33.820457	17	NA	62	32	37	0	0	0	0	1	0	0	0	0	54	I am alone	1	1
5057	2017-04-07T17:34:54.713964	2	NA	18	58	66	0	0	0	0	0	0	0	1	0	29	I am alone	1	1
5057	2017-04-17T12:54:23.354542	12	NA	36	18	52	0	1	0	0	0	0	0	0	0	32	Classmate/coworker	1	0
5058	2017-03-30T10:37:16.180121	1	NA	74	10	16	0	1	0	0	0	0	0	0	0	20	I am alone	1	1
5058	2017-03-30T20:41:03.567321	1	NA	76	1	41	0	1	0	0	0	0	0	0	0	69	I am alone	1	1
5060	2017-03-22T13:33:50.655848	1	NA	75	31	74	0	1	0	0	1	0	0	0	1	20	Acquaintance/stranger	3	0
5060	2017-03-22T18:20:47.394959	1	NA	3	88	100	0	1	0	0	1	1	1	1	1	48	I am alone	6	1
5060	2017-04-04T12:08:55.415386	14	NA	60	35	68	0	1	0	0	0	0	0	0	1	47	Classmate/coworker	2	0
5060	2017-04-04T14:35:55.426408	14	NA	50	49	72	0	0	0	0	0	1	0	0	1	47	I am alone	2	1
5060	2017-04-13T11:54:10.773879	23	NA	74	28	84	0	1	0	1	0	0	0	0	0	24	I am alone	2	1
5081	2017-02-16T20:16:41.438380	1	NA	7	94	74	0	0	0	0	0	0	1	1	1	53	I am alone	3	1
5081	2017-02-22T09:38:17.223062	7	NA	5	86	61	0	0	0	0	0	0	0	0	1	53	Classmate/coworker	1	0
5081	2017-02-24T13:48:16.665462	9	NA	14	87	75	0	0	0	0	0	0	1	0	1	31	Classmate/coworker	2	0
5081	2017-02-24T20:31:27.555761	9	NA	35	64	47	0	1	0	0	0	0	0	0	0	54	I am alone	1	1
5082	2017-02-15T12:02:24.342746	2	NA	58	40	31	0	0	0	0	1	0	0	0	0	60	Classmate/coworker	1	0
5082	2017-02-15T13:50:10.899933	2	NA	49	54	45	0	0	1	0	1	0	0	0	1	37	I am alone	3	1
5082	2017-02-16T16:03:35.635389	3	NA	49	51	29	0	0	1	1	1	0	0	0	0	64	Classmate/coworker	3	0
5082	2017-02-18T11:21:15.966238	5	NA	56	38	48	0	0	0	0	1	1	0	0	1	59	I am alone	3	1
5082	2017-02-19T20:13:05.932116	6	NA	74	26	21	0	0	0	0	1	0	0	0	1	52	I am alone	2	1
5082	2017-02-20T15:15:09.126535	7	NA	58	48	55	0	0	0	0	1	0	0	1	0	56	I am alone	2	1
5082	2017-02-20T17:22:49.716958	7	NA	63	30	36	0	0	0	1	1	0	0	0	0	52	I am alone	2	1
5082	2017-02-20T19:58:22.584892	7	NA	64	36	31	0	0	0	0	1	0	1	0	0	66	I am alone	2	1
5084	2017-03-17T19:53:48.629360	1	NA	53	19	16	0	1	1	1	1	1	1	0	1	61	Family member	7	0
5084	2017-03-18T14:09:46.275688	2	NA	42	28	46	0	0	0	0	1	0	0	0	0	49	I am alone	1	1
5084	2017-03-19T15:29:11.541143	3	NA	50	32	100	0	1	1	0	1	0	0	0	1	46	I am alone	4	1
5084	2017-03-21T14:56:15.370510	5	NA	46	46	99	0	0	1	1	0	1	0	1	1	51	I am alone	5	1
5084	2017-03-22T12:30:15.140077	6	NA	50	48	98	0	0	1	0	1	1	0	0	0	54	I am alone	3	1
5084	2017-03-22T16:10:54.357911	6	NA	22	78	100	1	0	0	0	0	0	0	0	1	50	I am alone	1	1
5084	2017-03-26T13:48:46.689188	10	NA	50	34	48	0	0	0	0	0	0	0	0	1	51	Family member	1	0
5084	2017-03-28T12:36:41.143750	12	NA	30	63	100	0	1	1	0	0	1	1	0	1	49	I am alone	5	1
5084	2017-03-30T20:35:00.079142	14	NA	32	54	98	0	0	0	1	1	0	0	0	1	42	I am alone	3	1
5084	2017-04-02T10:22:46.599356	17	NA	43	65	100	0	0	0	1	1	1	0	1	0	46	Family member	4	0
5084	2017-04-02T20:58:03.952991	17	NA	34	65	99	0	1	1	1	1	1	1	1	1	43	Family member	8	0
5084	2017-04-05T15:01:48.767333	20	NA	66	38	51	0	1	1	1	1	0	0	0	0	51	I am alone	4	1
5084	2017-04-09T16:36:15.363743	24	NA	49	19	75	0	1	0	1	1	1	1	1	1	51	Family member	7	0
5085	2017-03-21T17:49:58.031857	2	NA	69	22	28	0	0	0	0	1	0	0	0	0	73	I am alone	1	1
5085	2017-03-23T12:18:53.035897	4	NA	80	11	15	0	0	0	0	0	1	0	0	0	50	Classmate/coworker	1	0
5085	2017-03-23T13:48:29.855443	4	NA	64	20	66	0	0	0	0	1	0	0	0	0	62	Classmate/coworker	1	0
5085	2017-03-23T18:58:43.616564	4	NA	61	54	61	0	0	0	0	0	0	0	0	1	39	I am alone	1	1
5085	2017-03-24T10:32:54.222359	5	NA	80	13	28	0	0	0	1	0	0	1	0	0	50	I am alone	2	1
5085	2017-03-25T09:46:15.554321	6	NA	73	15	68	0	0	0	0	1	0	0	0	0	68	I am alone	1	1
5085	2017-03-25T13:10:25.993551	6	NA	54	44	73	0	0	0	1	1	1	0	0	0	77	Classmate/coworker	3	0
5085	2017-03-27T10:50:11.735290	8	NA	48	18	59	0	0	0	0	1	1	0	0	0	77	I am alone	2	1
5085	2017-03-29T09:58:40.333508	10	NA	74	15	70	0	0	0	0	0	1	0	0	0	71	Classmate/coworker	1	0
5085	2017-03-29T14:31:55.992659	10	NA	41	44	68	0	0	0	0	0	1	0	0	0	68	Classmate/coworker	1	0
5085	2017-03-29T15:11:47.013514	10	NA	28	44	69	0	0	0	0	0	1	0	0	0	51	I am alone	1	1
5085	2017-03-31T10:50:01.152761	12	NA	76	56	38	0	0	0	0	0	1	0	0	0	56	I am alone	1	1
5085	2017-04-04T12:44:02.419358	16	NA	78	16	22	0	0	0	0	1	1	0	0	0	61	Family member	2	0
5086	2017-03-24T17:35:43.493437	1	NA	86	18	52	0	0	0	1	0	1	0	0	0	63	Family member	2	0
5086	2017-03-25T10:01:21.117650	2	NA	42	58	68	0	0	0	1	0	0	0	0	1	63	I am alone	2	1
5086	2017-03-27T11:24:26.622617	4	NA	68	31	64	0	0	0	1	0	0	0	0	0	34	I am alone	1	1
5086	2017-03-28T16:28:48.905405	5	NA	39	59	64	0	0	0	1	1	0	0	0	0	57	I am alone	2	1
5086	2017-03-29T16:32:13.744048	6	NA	56	38	53	0	0	0	0	1	0	0	1	0	55	I am alone	2	1
5086	2017-03-31T18:25:17.995845	8	NA	50	44	72	0	0	0	1	0	1	0	0	0	46	Classmate/coworker	2	0
5086	2017-04-05T10:01:20.241369	13	NA	62	35	54	0	0	0	0	0	0	0	1	1	50	I am alone	2	1
5086	2017-04-06T10:29:23.854052	14	NA	61	38	64	0	0	0	0	1	0	0	0	0	57	I am alone	1	1
5086	2017-04-09T20:14:17.285614	17	NA	53	46	52	0	0	0	0	0	0	1	0	0	51	I am alone	1	1
5086	2017-04-10T13:48:09.273427	18	NA	51	49	64	0	0	0	0	0	0	0	0	1	48	I am alone	1	1
5086	2017-04-11T15:13:05.238254	19	NA	44	59	73	0	0	0	0	1	0	0	0	1	53	I am alone	2	1
5087	2017-03-24T21:04:20.475686	1	NA	73	79	48	0	0	0	0	0	0	1	0	0	24	Classmate/coworker	1	0
5088	2017-03-25T13:06:36.870490	2	NA	58	26	18	0	0	0	0	0	0	0	1	1	48	I am alone	2	1
5088	2017-03-25T19:04:31.666081	2	NA	87	16	12	1	0	0	0	1	0	0	0	0	49	I am alone	1	1
5088	2017-03-26T13:59:16.534337	3	NA	75	33	72	0	1	0	1	0	1	0	0	0	53	I am alone	3	1
5088	2017-03-26T20:06:45.403111	3	NA	33	74	10	0	0	1	0	1	0	0	0	1	45	Acquaintance/stranger	3	0
5088	2017-03-27T09:35:18.404442	4	NA	75	18	10	0	1	0	0	1	0	0	0	0	51	I am alone	2	1
5088	2017-03-28T13:49:27.925239	5	NA	35	64	53	0	0	0	0	1	0	0	0	0	49	I am alone	1	1
5088	2017-03-28T15:24:23.410358	5	NA	51	67	53	1	0	0	0	0	1	0	0	0	50	I am alone	1	1
5088	2017-03-28T19:48:29.893909	5	NA	9	89	52	1	0	0	0	1	1	0	0	0	51	I am alone	2	1
5088	2017-03-29T10:34:50.420278	6	NA	59	59	82	1	1	0	0	0	0	0	0	0	52	I am alone	1	1
5088	2017-03-29T13:22:40.582665	6	NA	20	70	50	0	0	0	0	0	1	1	0	1	51	I am alone	3	1
5088	2017-03-30T13:07:25.025768	7	NA	69	24	41	0	0	0	0	1	0	0	1	0	76	I am alone	2	1
5088	2017-03-30T19:40:36.093223	7	NA	7	92	78	0	0	1	0	0	1	0	0	1	58	I am alone	3	1
5088	2017-04-01T17:07:12.965493	9	NA	60	40	77	0	1	1	0	0	1	0	0	0	90	I am alone	3	1
5088	2017-04-02T12:42:49.648112	10	NA	61	33	22	0	1	0	0	0	0	0	0	0	53	Acquaintance/stranger	1	0
5088	2017-04-02T17:12:27.949441	10	NA	63	28	13	0	1	1	0	0	1	0	0	0	64	Romantic partner/close friend	3	0
5088	2017-04-03T10:57:15.792306	11	NA	88	21	19	1	0	0	0	1	0	0	0	0	48	I am alone	1	1
5088	2017-04-05T13:27:40.225428	13	NA	69	36	25	0	1	0	0	0	1	0	0	0	50	I am alone	2	1
5088	2017-04-07T11:39:18.741230	15	NA	10	92	13	1	0	0	0	0	1	0	1	0	50	I am alone	2	1
5088	2017-04-07T18:13:32.582393	15	NA	78	20	16	0	1	0	0	0	0	0	1	0	40	I am alone	2	1
5088	2017-04-08T11:38:48.866635	16	NA	15	89	15	0	0	0	0	0	1	0	0	0	50	I am alone	1	1
5088	2017-04-08T15:27:55.785244	16	NA	81	21	34	0	0	0	0	0	0	1	1	1	50	Family member	3	0
5088	2017-04-08T19:56:00.831661	16	NA	75	23	32	0	1	1	0	0	1	0	0	0	65	Family member	3	0
5088	2017-04-09T11:59:29.611742	17	NA	64	35	33	0	1	0	0	0	0	0	0	0	48	Family member	1	0
5088	2017-04-09T14:22:49.917222	17	NA	71	31	13	0	1	0	0	0	0	0	0	0	52	Family member	1	0
5088	2017-04-10T11:00:21.184088	18	NA	74	20	33	0	0	0	0	1	0	0	0	0	49	Acquaintance/stranger	1	0
5088	2017-04-10T20:14:53.160816	18	NA	13	87	75	1	1	0	0	0	1	0	0	0	52	I am alone	2	1
5088	2017-04-12T12:09:22.019937	20	NA	66	40	39	0	1	0	0	0	1	0	0	0	50	I am alone	2	1
5088	2017-04-12T15:01:49.146739	20	NA	36	73	31	1	1	0	0	0	0	0	0	0	50	Acquaintance/stranger	1	0
5089	2017-03-28T19:38:02.796865	1	NA	27	73	55	0	0	0	0	0	0	0	0	1	50	I am alone	1	1
5089	2017-04-01T18:07:04.672115	5	NA	43	62	58	1	0	0	0	0	1	0	0	1	54	I am alone	2	1
5089	2017-04-10T19:59:32.549086	14	NA	53	38	52	1	0	0	0	0	1	1	0	0	48	Romantic partner/close friend	2	0
5090	2017-03-31T13:42:57.593751	1	NA	92	4	9	0	0	0	0	1	1	0	0	0	50	Classmate/coworker	2	0
5090	2017-03-31T19:24:34.392514	1	NA	65	24	20	0	0	0	1	0	1	0	0	0	34	Classmate/coworker	2	0
5090	2017-04-02T12:49:59.920205	3	NA	53	42	56	0	1	0	1	1	0	0	0	0	53	I am alone	3	1
5090	2017-04-02T17:53:27.807830	3	NA	67	11	21	0	0	1	1	0	1	0	0	0	76	Acquaintance/stranger	3	0
5090	2017-04-03T14:40:00.973268	4	NA	70	39	78	0	0	0	0	0	0	0	0	1	63	I am alone	1	1
5090	2017-04-09T11:37:26.951805	10	NA	33	74	77	0	0	0	0	0	1	1	1	1	32	Romantic partner/close friend	4	0
5090	2017-04-14T14:00:43.960781	15	NA	75	28	30	0	0	0	0	0	1	0	0	0	70	Other	1	0
5090	2017-04-17T11:50:43.804330	18	NA	33	79	100	0	0	0	0	0	1	0	0	1	49	I am alone	2	1
5092	2017-04-15T15:48:46.723268	4	NA	82	24	60	0	0	0	0	1	0	0	0	0	50	I am alone	1	1
5092	2017-04-27T10:41:34.863604	16	NA	67	23	45	0	0	0	1	1	0	0	0	1	61	I am alone	3	1
5100	2017-04-11T16:25:23.284481	2	NA	100	8	20	0	0	0	0	0	0	0	1	0	87	I am alone	1	1
5101	2017-04-12T18:57:58.530970	1	NA	52	1	1	0	0	0	1	1	0	0	0	0	51	Classmate/coworker	2	0
5101	2017-04-12T19:26:01.017833	1	NA	52	1	1	0	0	0	0	1	0	0	0	0	49	Classmate/coworker	1	0
5102	2017-04-13T12:04:58.539294	1	NA	67	25	50	0	0	0	0	0	0	0	1	1	49	Romantic partner/close friend	2	0
5102	2017-04-13T14:47:49.651525	1	NA	77	41	20	0	1	0	0	0	0	0	0	0	63	I am alone	1	1
5102	2017-04-13T17:57:01.137101	1	NA	24	62	82	0	0	0	0	1	0	0	0	0	46	Other; Exam	1	0
5102	2017-04-13T19:11:18.594155	1	NA	66	51	76	0	0	0	0	0	0	0	1	1	49	Romantic partner/close friend	2	0
5102	2017-04-16T20:13:35.770908	4	NA	100	13	5	0	0	0	0	0	1	0	0	0	54	I am alone	1	1
5102	2017-04-17T11:53:08.877999	5	NA	30	50	66	0	0	0	0	0	0	1	1	1	39	Classmate/coworker	3	0
5102	2017-04-18T11:01:49.915122	6	NA	63	21	44	0	0	0	0	1	0	0	0	1	38	Classmate/coworker	2	0
5102	2017-04-18T17:17:01.760653	6	NA	72	25	68	0	1	0	0	1	0	0	1	0	49	Classmate/coworker	3	0
5102	2017-04-18T20:26:11.965962	6	NA	86	16	25	0	0	0	0	1	0	0	0	0	50	Classmate/coworker	1	0
5102	2017-04-20T13:00:54.479697	8	NA	79	22	48	0	0	0	0	0	0	0	0	1	50	Romantic partner/close friend	1	0
5102	2017-04-21T14:50:34.922338	9	NA	84	7	20	0	0	0	1	0	1	0	0	0	79	Romantic partner/close friend	2	0
5102	2017-04-22T14:35:42.583952	10	NA	85	12	18	1	0	0	0	0	0	0	0	1	51	Romantic partner/close friend	1	0
5102	2017-04-22T16:02:26.663113	10	NA	89	14	9	0	0	0	0	0	0	1	0	1	49	Romantic partner/close friend	2	0
5102	2017-04-23T14:37:17.232495	11	NA	89	9	16	0	0	0	0	1	1	0	0	0	53	I am alone	2	1
5102	2017-04-23T15:54:00.843162	11	NA	90	12	32	0	0	0	0	1	0	0	1	0	50	I am alone	2	1
5102	2017-04-23T17:06:17.044622	11	NA	84	16	25	0	0	0	0	1	0	0	0	0	48	I am alone	1	1
