id	os	day	day_of_week	beep	survey_type	run_timestamp	submission_timestamp	well	discontent	state	tense	calm	placid	awake	energyless	rested	what	how	whom	n_people	too_much	work_fast	multitasking	hard_work	change_task	decide_task	schedule_task
S156	iOS	2	Wednesday	1	baseline	2019-03-27T10:11:33Z	2019-03-27T10:12:37Z	5	3	5	4	5	5	3	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S156	iOS	2	Wednesday	2	work	2019-03-27T10:36:28Z	2019-03-27T10:38:08Z	4	4	5	4	4	4	4	4	4	NETWORKING	FACE2FACE	CUSTOMER	2	5	4	4	4	2	5	3
S156	iOS	2	Wednesday	3	work	2019-03-27T12:05:34Z	2019-03-27T12:06:45Z	4	4	4	5	4	3	3	4	3	NETWORKING	FACE2FACE	CUSTOMER	1	3	2	1	2	1	5	3
S156	iOS	2	Wednesday	6	work	2019-03-27T16:33:00Z	2019-03-27T16:35:30Z	4	5	5	4	4	4	3	5	3	ADMINISTRATIVE	PAPER	COLL	1	5	3	6	3	4	4	2
S156	iOS	2	Wednesday	7	work	2019-03-27T18:24:49Z	2019-03-27T18:25:51Z	2	5	3	5	3	3	2	5	5	ADMINISTRATIVE	PC	COLL	1	6	4	2	3	4	4	2
S156	iOS	3	Friday	6	work	2019-03-29T16:18:55Z	2019-03-29T16:20:00Z	4	4	4	4	3	3	4	5	4	DISSEMINATION	FACE2FACE	COLL	9	4	2	2	2	1	1	4
S157	Android	1	Friday	1	baseline	2019-03-15T09:15:00Z	2019-03-15T09:38:55Z	5	2	7	4	6	4	7	1	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S157	Android	1	Friday	2	work	2019-03-15T10:26:00Z	2019-03-15T10:28:07Z	5	2	5	4	4	5	6	2	5	ANALYSIS	PC,FACE2FACE	UNDER	4	5	6	6	6	5	5	5
S157	Android	1	Friday	3	work	2019-03-15T11:51:55Z	2019-03-15T11:54:05Z	5	4	5	4	5	5	6	3	6	DISSEMINATION	FACE2FACE,SKYPE,PC	UNDER,CUSTOMER,EXTERNAL	12	5	6	6	6	4	6	4
S157	Android	1	Friday	4	work	2019-03-15T13:28:47Z	2019-03-15T13:30:25Z	5	3	5	3	6	6	5	2	5	BREAK	OTHER	COLL	10	2	3	4	4	4	4	4
S157	Android	1	Friday	5	work	2019-03-15T14:56:43Z	2019-03-15T14:59:07Z	5	3	4	4	6	5	5	3	5	ANALYSIS	PC	ALONE	0	5	5	6	5	4	5	5
S157	Android	1	Friday	7	work	2019-03-15T18:06:43Z	2019-03-15T18:11:26Z	5	3	5	3	6	5	4	3	5	BREAK,ANALYSIS	FACE2FACE,PC	UNDER	3	5	5	6	5	3	6	5
S157	Android	2	Monday	3	work	2019-03-18T11:59:22Z	2019-03-18T12:00:58Z	5	5	5	3	6	5	6	2	6	ANALYSIS	PC	ALONE	0	4	4	4	4	6	6	6
S157	Android	2	Monday	4	work	2019-03-18T13:34:22Z	2019-03-18T13:36:00Z	6	3	5	2	6	5	6	3	5	BREAK,ANALYSIS	PC	ALONE	0	4	4	5	4	4	5	5
S157	Android	2	Monday	7	work	2019-03-18T17:59:21Z	2019-03-18T18:01:42Z	6	3	6	2	6	6	6	3	5	DISSEMINATION	FACE2FACE	UNDER	15	4	4	4	4	5	6	6
S157	Android	3	Wednesday	1	baseline	2019-03-20T09:19:21Z	2019-03-20T09:20:59Z	5	3	5	3	5	5	5	3	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S157	Android	3	Wednesday	2	work	2019-03-20T10:24:21Z	2019-03-20T10:26:00Z	6	2	5	2	6	6	5	2	5	ANALYSIS	PC,FACE2FACE	UNDER	4	4	4	5	5	5	6	6
S157	Android	3	Wednesday	3	work	2019-03-20T12:04:21Z	2019-03-20T12:09:56Z	5	3	5	2	5	5	5	3	5	DISSEMINATION	FACE2FACE	COLL	25	3	3	3	3	3	4	4
S157	Android	3	Wednesday	4	work	2019-03-20T13:34:21Z	2019-03-20T13:39:15Z	6	3	5	2	6	5	5	3	5	BREAK,DISSEMINATION	FACE2FACE	COLL	25	5	5	4	3	4	4	4
S157	Android	3	Wednesday	6	work	2019-03-20T16:24:28Z	2019-03-20T16:29:18Z	4	4	5	3	5	5	5	4	5	DISSEMINATION	FACE2FACE	COLL	5	5	3	5	5	4	5	5
S158	iOS	1	Monday	1	baseline	2019-07-08T09:17:04Z	2019-07-08T09:19:48Z	5	2	5	3	5	5	6	3	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S158	iOS	1	Monday	2	work	2019-07-08T10:26:57Z	2019-07-08T10:40:25Z	6	3	6	3	5	5	6	3	5	ADMINISTRATIVE	PC	COLL	2	5	4	4	5	4	4	4
S158	iOS	1	Monday	4	work	2019-07-08T13:31:08Z	2019-07-08T13:33:03Z	4	4	5	5	5	4	4	5	3	ADMINISTRATIVE	PC	ALONE	1	5	4	4	4	4	4	3
S158	iOS	1	Monday	5	work	2019-07-08T15:07:55Z	2019-07-08T15:09:58Z	5	4	5	3	5	5	4	4	5	ADMINISTRATIVE	PC	ALONE	1	5	5	4	4	4	3	4
S158	iOS	1	Monday	6	work	2019-07-08T16:36:58Z	2019-07-08T16:38:45Z	6	4	5	4	5	5	4	5	4	ADMINISTRATIVE	PC	ALONE	NA	4	4	4	4	4	4	4
S158	iOS	1	Monday	7	work	2019-07-08T18:04:17Z	2019-07-08T18:06:32Z	4	4	5	4	4	4	4	5	3	ADMINISTRATIVE	PC	ALONE	NA	4	4	4	4	4	4	4
S158	iOS	2	Wednesday	2	work	2019-07-10T10:30:28Z	2019-07-10T10:32:50Z	5	3	5	4	5	5	5	4	5	ADMINISTRATIVE	PC	COLL	1	5	5	5	5	4	4	4
S158	iOS	2	Wednesday	5	work	2019-07-10T15:14:45Z	2019-07-10T15:16:15Z	3	4	5	5	5	5	3	5	3	ADMINISTRATIVE	PC	COLL	1	5	4	4	5	4	4	4
S158	iOS	2	Wednesday	6	work	2019-07-10T16:23:43Z	2019-07-10T16:25:28Z	4	3	4	4	4	4	4	5	3	ADMINISTRATIVE	PC	ALONE	1	4	4	5	5	4	4	4
S158	iOS	3	Friday	2	work	2019-07-12T10:30:19Z	2019-07-12T10:37:09Z	4	4	4	4	4	4	4	4	4	ADMINISTRATIVE	PC	COLL	1	4	4	5	5	4	4	4
S158	iOS	3	Friday	3	work	2019-07-12T12:09:31Z	2019-07-12T12:10:52Z	4	5	4	5	4	4	4	5	4	ADMINISTRATIVE	PC	COLL	1	4	4	4	4	4	4	4
S158	iOS	3	Friday	6	work	2019-07-12T16:38:06Z	2019-07-12T16:39:02Z	4	4	5	4	4	4	4	4	4	ADMINISTRATIVE	PC	COLL	1	5	5	5	5	3	4	4
S158	iOS	3	Friday	7	work	2019-07-12T18:07:37Z	2019-07-12T18:09:21Z	4	4	4	4	5	4	4	4	3	ADMINISTRATIVE	PC	COLL	1	4	4	4	5	4	4	4
S159	Android	1	Monday	1	baseline	2019-03-25T09:15:00Z	2019-03-25T09:19:13Z	6	4	6	5	2	6	7	2	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S159	Android	1	Monday	3	work	2019-03-25T12:07:19Z	2019-03-25T12:09:41Z	7	2	6	1	6	6	6	2	5	ANALYSIS	PC	ALONE	1	6	5	5	4	5	6	6
S159	Android	1	Monday	5	work	2019-03-25T14:57:45Z	2019-03-25T14:59:50Z	7	2	7	1	6	7	6	2	6	ADMINISTRATIVE	PC,PAPER	ALONE	1	4	3	6	4	6	2	6
S159	Android	1	Monday	6	work	2019-03-25T16:27:45Z	2019-03-25T16:33:13Z	6	2	6	2	5	5	6	5	5	BREAK	PHONE	ALONE	1	5	5	5	4	2	6	6
S159	Android	1	Monday	7	work	2019-03-25T18:07:44Z	2019-03-25T18:09:44Z	6	4	5	2	5	6	3	4	4	ADMINISTRATIVE	PC	ALONE	0	4	4	5	4	6	6	6
S159	Android	2	Wednesday	3	work	2019-03-27T12:02:44Z	2019-03-27T12:04:20Z	6	4	3	2	5	6	6	2	6	ADMINISTRATIVE	PC,PAPER	ALONE	1	4	4	5	4	5	5	5
S159	Android	2	Wednesday	4	work	2019-03-27T13:37:45Z	2019-03-27T13:50:52Z	6	1	6	2	6	6	3	4	5	BREAK	PC	ALONE	2	5	6	7	6	5	6	5
S159	Android	2	Wednesday	5	work	2019-03-27T14:55:28Z	2019-03-27T14:58:32Z	6	2	5	2	6	6	5	5	4	ACQUISITION	PHONE	EXTERNAL	1	4	4	2	3	1	6	6
S159	Android	2	Wednesday	6	work	2019-03-27T16:20:19Z	2019-03-27T16:24:52Z	5	3	5	4	5	5	5	3	5	ACQUISITION	PHONE	EXTERNAL	1	5	4	3	4	1	6	3
S159	Android	2	Wednesday	7	work	2019-03-27T17:57:43Z	2019-03-27T17:59:36Z	5	4	5	3	5	5	4	4	4	ACQUISITION	PC,PAPER	ALONE	0	5	4	5	4	5	5	5
S159	Android	3	Friday	1	baseline	2019-03-29T09:17:44Z	2019-03-29T09:27:50Z	5	5	4	6	4	4	5	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S159	Android	3	Friday	2	work	2019-03-29T10:22:44Z	2019-03-29T10:27:02Z	4	4	4	5	3	3	4	3	4	NETWORKING	PHONE	EXTERNAL	1	4	4	5	5	2	5	4
S159	Android	3	Friday	3	work	2019-03-29T11:52:44Z	2019-03-29T11:55:46Z	4	3	4	4	4	4	5	3	5	ANALYSIS	PC	COLL	2	5	5	6	5	5	4	5
S159	Android	3	Friday	4	work	2019-03-29T13:22:44Z	2019-03-29T13:24:44Z	6	2	6	2	6	6	5	3	5	BREAK	PC	ALONE	1	7	5	4	7	2	1	4
S159	Android	3	Friday	6	work	2019-03-29T16:27:35Z	2019-03-29T16:34:57Z	3	4	4	5	2	3	4	5	3	DISSEMINATION,ANALYSIS	PAPER,FACE2FACE	COLL	2	5	5	6	5	3	4	3
S159	Android	3	Friday	7	work	2019-03-29T17:52:08Z	2019-03-29T17:53:51Z	5	3	5	3	5	5	3	5	4	AUTHORING,DISSEMINATION,NETWORKING	PC,PAPER	ALONE	1	4	4	5	5	5	6	6
S160	iOS	1	Friday	1	baseline	2019-05-03T09:15:05Z	2019-05-03T09:17:07Z	5	2	5	1	7	7	3	4	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S160	iOS	1	Friday	2	work	2019-05-03T10:54:24Z	2019-05-03T10:56:35Z	6	5	7	4	6	6	6	2	6	ANALYSIS,ACQUISITION	FACE2FACE,PC	COLL	2	3	2	3	3	6	6	7
S160	iOS	1	Friday	3	work	2019-05-03T12:25:03Z	2019-05-03T12:26:30Z	6	3	6	1	7	7	6	2	5	AUTHORING	PC	ALONE	0	3	2	3	3	7	6	6
S160	iOS	1	Friday	4	work	2019-05-03T13:40:30Z	2019-05-03T13:44:08Z	6	6	5	4	3	5	6	3	5	BREAK	PC	ALONE	3	1	1	1	1	7	7	7
S160	iOS	1	Friday	5	work	2019-05-03T14:59:21Z	2019-05-03T15:04:31Z	5	4	4	7	2	6	5	4	6	ANALYSIS	FACE2FACE,SKYPE	COLL	3	4	4	3	4	1	2	1
S160	iOS	2	Monday	4	work	2019-05-06T13:42:02Z	2019-05-06T13:43:42Z	5	3	4	3	5	6	3	5	3	ANALYSIS	PC	ALONE	0	4	2	2	2	6	6	7
S160	iOS	2	Monday	5	work	2019-05-06T15:01:26Z	2019-05-06T15:03:58Z	2	3	3	5	2	4	2	6	2	ANALYSIS	PC	ALONE	0	2	2	3	2	7	7	7
S160	iOS	2	Monday	6	work	2019-05-06T16:46:07Z	2019-05-06T16:47:20Z	2	3	3	4	5	4	2	6	2	ANALYSIS	PC	ALONE	0	3	3	3	2	7	7	7
S160	iOS	2	Monday	7	work	2019-05-06T18:25:00Z	2019-05-06T18:26:25Z	3	4	3	5	3	3	2	6	3	AUTHORING	PC	ALONE	0	2	2	2	2	7	7	7
S160	iOS	3	Wednesday	4	work	2019-05-08T13:38:33Z	2019-05-08T13:40:16Z	4	4	3	3	4	4	3	5	3	AUTHORING	PC	ALONE	0	4	2	3	3	6	7	7
S160	iOS	3	Wednesday	5	work	2019-05-08T15:12:20Z	2019-05-08T15:13:25Z	5	3	4	6	6	5	3	6	4	AUTHORING	PC	ALONE	0	2	2	2	3	7	7	7
S161	Android	1	Friday	1	baseline	2018-11-16T09:15:00Z	2018-11-16T09:17:21Z	6	3	6	2	6	6	5	2	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S161	Android	1	Friday	3	work	2018-11-16T12:05:48Z	2018-11-16T12:08:17Z	6	3	6	3	6	6	6	2	5	NETWORKING,ADMINISTRATIVE,ACQUISITION	PC,PHONE	COLL,ALONE	5	6	4	4	3	3	5	3
S161	Android	1	Friday	4	work	2018-11-16T13:35:18Z	2018-11-16T13:37:23Z	4	4	4	5	5	5	4	4	4	ANALYSIS,NETWORKING	PHONE	COLL,CUSTOMER	4	3	5	3	3	3	3	2
S161	Android	1	Friday	5	work	2018-11-16T15:00:53Z	2018-11-16T15:04:39Z	5	3	5	3	6	5	6	3	5	NETWORKING	FACE2FACE	COLL	2	2	2	2	2	3	3	3
S161	Android	1	Friday	6	work	2018-11-16T16:25:48Z	2018-11-16T16:37:59Z	5	2	6	3	5	6	6	2	5	ANALYSIS,AUTHORING,NETWORKING	FACE2FACE	EXTERNAL	2	4	4	5	5	2	4	3
S161	Android	1	Friday	7	work	2018-11-16T17:55:12Z	2018-11-16T17:56:28Z	5	2	5	2	5	5	6	3	5	AUTHORING	OTHER	ALONE	0	5	5	3	5	5	5	5
S161	Android	2	Monday	1	baseline	2018-11-19T09:15:00Z	2018-11-19T09:23:19Z	4	4	4	5	5	4	6	3	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S161	Android	2	Monday	4	work	2018-11-19T13:36:52Z	2018-11-19T13:38:58Z	5	4	4	3	5	4	5	3	6	NETWORKING,ACQUISITION,ADMINISTRATIVE	PC,FACE2FACE	COLL,EXTERNAL	2	4	5	5	5	3	3	3
S161	Android	2	Monday	7	work	2018-11-19T17:59:33Z	2018-11-19T18:01:23Z	4	4	4	5	4	4	3	5	2	ACQUISITION,NETWORKING,ADMINISTRATIVE	FACE2FACE,PC,PAPER	ALONE	0	6	5	5	5	2	2	4
S161	Android	3	Wednesday	1	baseline	2018-11-21T09:15:01Z	2018-11-21T09:18:39Z	5	3	6	5	5	5	6	2	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S161	Android	3	Wednesday	2	work	2018-11-21T10:23:59Z	2018-11-21T10:38:58Z	5	3	5	4	5	5	6	2	6	ANALYSIS,NETWORKING	FACE2FACE,PHONE	EXTERNAL	3	4	5	5	4	3	3	3
S161	Android	3	Wednesday	3	work	2018-11-21T11:56:47Z	2018-11-21T12:00:51Z	5	3	5	3	4	5	5	3	5	OTHER	FACE2FACE	EXTERNAL	3	4	5	3	4	3	5	4
S161	Android	3	Wednesday	4	work	2018-11-21T13:26:54Z	2018-11-21T13:31:34Z	5	2	6	2	6	6	6	3	6	BREAK	OTHER	FAMILY	4	3	3	2	2	4	4	4
S161	Android	3	Wednesday	5	work	2018-11-21T14:53:22Z	2018-11-21T14:55:33Z	5	3	5	3	5	6	4	3	5	AUTHORING,NETWORKING	FACE2FACE	EXTERNAL	2	5	4	5	5	3	5	3
S161	Android	3	Wednesday	6	work	2018-11-21T16:24:19Z	2018-11-21T16:27:15Z	5	3	6	3	4	4	5	4	4	ANALYSIS,NETWORKING	FACE2FACE,PHONE	EXTERNAL	3	4	4	3	4	3	4	3
S161	Android	3	Wednesday	7	work	2018-11-21T17:57:20Z	2018-11-21T18:11:14Z	4	3	5	3	5	5	3	5	3	OTHER	OTHER	ALONE	0	5	2	3	4	5	5	5
S162	iOS	1	Monday	2	work	2019-06-24T10:37:03Z	2019-06-24T10:39:09Z	4	5	4	6	4	4	5	4	4	ANALYSIS,ACQUISITION,NETWORKING	FACE2FACE,PC,PHONE	ALONE	5	6	6	6	6	2	5	5
S162	iOS	1	Monday	3	work	2019-06-24T12:17:56Z	2019-06-24T12:22:31Z	5	5	4	3	5	4	6	4	5	ACQUISITION,ANALYSIS,AUTHORING,ADMINISTRATIVE	FACE2FACE,PC,PHONE,PAPER	COLL	2	5	5	5	6	3	5	5
S162	iOS	1	Monday	4	work	2019-06-24T13:32:34Z	2019-06-24T13:35:03Z	4	6	4	4	5	4	3	5	4	ANALYSIS	FACE2FACE	COLL	2	4	2	1	4	2	2	2
S162	iOS	1	Monday	5	work	2019-06-24T14:55:05Z	2019-06-24T14:56:33Z	4	4	4	3	4	3	4	4	3	ACQUISITION,ANALYSIS,NETWORKING	FACE2FACE,PC	ALONE	0	4	4	4	4	5	3	4
S162	iOS	1	Monday	6	work	2019-06-24T16:46:39Z	2019-06-24T16:48:14Z	6	2	5	3	5	5	4	4	4	ANALYSIS	PC,PAPER	ALONE	0	6	4	2	4	1	7	5
S162	iOS	2	Wednesday	4	work	2019-06-26T13:35:31Z	2019-06-26T13:36:58Z	5	3	5	3	5	4	4	4	4	ACQUISITION,ANALYSIS,NETWORKING	FACE2FACE,PC,PAPER	CUSTOMER	1	5	2	2	4	1	3	2
S162	iOS	2	Wednesday	5	work	2019-06-26T15:00:21Z	2019-06-26T15:02:45Z	5	3	5	4	6	5	4	4	3	ACQUISITION,ANALYSIS,NETWORKING	PC	ALONE	0	4	1	1	4	3	6	4
S162	iOS	2	Wednesday	6	work	2019-06-26T16:37:32Z	2019-06-26T16:39:23Z	6	3	5	3	5	5	4	4	3	NETWORKING	FACE2FACE	CUSTOMER,COLL	3	4	2	1	4	1	2	2
S162	iOS	2	Wednesday	7	work	2019-06-26T18:13:24Z	2019-06-26T18:15:20Z	5	3	5	2	5	5	3	4	3	NETWORKING	FACE2FACE	COLL,CUSTOMER	2	5	3	2	3	2	3	2
S162	iOS	3	Friday	3	work	2019-06-28T11:50:25Z	2019-06-28T11:51:34Z	4	3	4	4	5	5	2	6	3	ACQUISITION,ANALYSIS,NETWORKING	FACE2FACE,PC	COLL,OVER	5	4	3	1	4	2	3	3
S162	iOS	3	Friday	4	work	2019-06-28T13:42:37Z	2019-06-28T13:43:40Z	4	4	5	3	4	4	2	5	3	BREAK,ACQUISITION	PC	ALONE	0	3	3	3	3	6	5	5
S162	iOS	3	Friday	6	work	2019-06-28T16:38:48Z	2019-06-28T16:39:44Z	4	3	4	3	5	5	2	5	3	ANALYSIS	PC	ALONE	0	4	2	1	2	2	4	2
S163	iOS	1	Monday	2	work	2018-11-12T10:21:38Z	2018-11-12T10:24:28Z	6	4	6	4	5	4	5	4	5	AUTHORING	PC	ALONE	0	6	4	4	3	5	7	6
S163	iOS	1	Monday	5	work	2018-11-12T14:52:36Z	2018-11-12T14:55:11Z	5	5	4	6	4	4	3	5	3	OTHER	FACE2FACE	UNDER	4	6	6	6	6	1	2	1
S163	iOS	1	Monday	6	work	2018-11-12T16:37:00Z	2018-11-12T16:38:44Z	4	4	6	3	5	4	4	3	4	ACQUISITION	PC	ALONE	3	5	4	4	4	5	7	6
S163	iOS	1	Monday	7	work	2018-11-12T18:03:29Z	2018-11-12T18:05:22Z	4	4	4	4	4	4	3	6	3	ACQUISITION	PC,PAPER	ALONE	2	5	2	4	4	5	6	6
S163	iOS	2	Wednesday	3	work	2018-11-14T12:09:29Z	2018-11-14T12:11:01Z	4	5	4	5	4	4	5	3	4	OTHER	FACE2FACE	UNDER	4	5	5	6	5	2	3	3
S163	iOS	2	Wednesday	4	work	2018-11-14T13:31:54Z	2018-11-14T13:33:26Z	4	4	5	4	4	4	3	5	3	ACQUISITION	PC	ALONE	0	5	4	5	4	6	6	3
S163	iOS	2	Wednesday	5	work	2018-11-14T15:00:35Z	2018-11-14T15:03:13Z	4	5	4	5	4	4	4	4	4	AUTHORING	PC	COLL	1	5	3	4	2	5	6	6
S163	iOS	2	Wednesday	6	work	2018-11-14T16:24:52Z	2018-11-14T16:27:13Z	4	4	4	5	4	4	4	4	4	AUTHORING,NETWORKING	PC,FACE2FACE	COLL,UNDER	4	5	4	5	4	4	6	3
S163	iOS	3	Friday	2	work	2018-11-16T10:22:43Z	2018-11-16T10:24:42Z	5	4	5	4	5	5	6	4	5	ACQUISITION	FACE2FACE	COLL,UNDER	4	4	4	4	4	2	2	4
S163	iOS	3	Friday	3	work	2018-11-16T12:00:57Z	2018-11-16T12:02:59Z	6	4	4	4	4	4	5	4	5	ACQUISITION	FACE2FACE	COLL,UNDER	4	4	3	3	2	1	3	2
S163	iOS	3	Friday	6	work	2018-11-16T16:26:27Z	2018-11-16T16:28:07Z	5	3	6	4	5	6	3	5	3	AUTHORING,ACQUISITION	PC	ALONE	0	4	3	4	2	4	6	3
S163	iOS	3	Friday	7	work	2018-11-16T18:06:04Z	2018-11-16T18:07:29Z	5	4	6	4	5	5	4	4	4	NETWORKING	FACE2FACE	CUSTOMER	1	3	3	3	2	1	2	2
S164	iOS	1	Monday	6	work	2019-05-06T16:26:38Z	2019-05-06T16:28:48Z	5	3	5	4	2	2	4	2	3	OTHER	PC	FAMILY	2	7	7	5	7	2	5	6
S164	iOS	2	Wednesday	3	work	2019-05-08T12:02:37Z	2019-05-08T12:04:43Z	3	3	3	7	3	3	2	5	4	OTHER	PC	COLL	2	7	7	7	7	5	7	7
S164	iOS	2	Wednesday	5	work	2019-05-08T14:59:10Z	2019-05-08T15:00:37Z	4	6	4	6	5	3	5	6	5	AUTHORING	PC	COLL	2	7	7	7	7	6	5	5
S164	iOS	3	Friday	2	work	2019-05-10T10:36:54Z	2019-05-10T10:37:59Z	4	4	3	3	3	6	4	3	6	OTHER	PC	COLL	1	3	3	3	3	2	5	4
S164	iOS	3	Friday	3	work	2019-05-10T11:59:35Z	2019-05-10T12:11:38Z	3	4	3	3	2	4	4	7	6	OTHER	PHONE,PC	FAMILY	1	2	4	4	4	4	3	4
S165	Android	1	Monday	2	work	2018-11-26T10:24:05Z	2018-11-26T10:45:39Z	6	4	5	2	5	7	5	4	5	ACQUISITION	PAPER	ALONE	3	3	1	2	2	6	6	6
S165	Android	1	Monday	4	work	2018-11-26T13:29:06Z	2018-11-26T13:32:19Z	6	4	6	2	6	6	7	2	6	ACQUISITION,ANALYSIS,NETWORKING,BREAK	FACE2FACE,PC,OTHER	COLL,ALONE	1	4	5	3	4	6	6	6
S165	Android	1	Monday	5	work	2018-11-26T14:54:05Z	2018-11-26T15:03:52Z	3	4	4	2	6	5	5	3	5	NETWORKING,BREAK	PHONE,FACE2FACE	COLL,OVER	4	2	1	1	1	2	2	4
S165	Android	1	Monday	6	work	2018-11-26T16:34:06Z	2018-11-26T16:37:11Z	5	2	6	3	4	6	5	2	5	ACQUISITION,ANALYSIS,NETWORKING	FACE2FACE,OTHER	COLL	2	5	6	1	5	6	7	4
S165	Android	1	Monday	7	work	2018-11-26T18:09:05Z	2018-11-26T18:16:31Z	4	4	5	4	6	2	5	3	4	ACQUISITION,NETWORKING,ADMINISTRATIVE	FACE2FACE,PC,PAPER	COLL	2	4	6	3	4	4	2	6
S165	Android	2	Wednesday	2	work	2018-11-28T10:29:07Z	2018-11-28T10:44:34Z	4	4	4	3	5	6	5	3	6	ACQUISITION,NETWORKING,ADMINISTRATIVE	FACE2FACE,PC,PHONE	COLL	2	3	3	2	2	6	6	6
S165	Android	2	Wednesday	3	work	2018-11-28T11:54:06Z	2018-11-28T12:07:38Z	2	4	4	6	2	2	6	4	5	ACQUISITION,NETWORKING,ADMINISTRATIVE	FACE2FACE	COLL,OVER	1	6	7	7	4	6	5	4
S165	Android	2	Wednesday	6	work	2018-11-28T16:21:48Z	2018-11-28T16:30:34Z	4	5	4	5	4	5	4	4	4	NETWORKING,ACQUISITION	PC,FACE2FACE	COLL	2	3	2	2	2	7	6	7
S165	Android	2	Wednesday	7	work	2018-11-28T17:59:06Z	2018-11-28T18:06:05Z	4	4	5	4	5	4	2	5	3	NETWORKING,OTHER	FACE2FACE,OTHER	NA	2	NA	NA	NA	NA	NA	NA	NA
S165	Android	3	Friday	1	baseline	2018-11-30T09:14:06Z	2018-11-30T09:30:44Z	4	4	5	5	3	3	2	5	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S165	Android	3	Friday	5	work	2018-11-30T14:59:06Z	2018-11-30T15:01:19Z	3	5	4	3	6	6	4	4	6	NETWORKING,BREAK	FACE2FACE	COLL	3	2	2	2	2	4	4	3
S165	Android	3	Friday	6	work	2018-11-30T16:36:02Z	2018-11-30T16:37:33Z	3	3	5	5	4	2	5	4	2	ACQUISITION,NETWORKING,ADMINISTRATIVE	FACE2FACE,PC,PHONE	ALONE,COLL	1	3	1	5	2	6	6	7
S165	Android	3	Friday	7	work	2018-11-30T17:59:06Z	2018-11-30T18:04:07Z	2	6	3	4	4	2	2	6	2	ACQUISITION,ANALYSIS,ADMINISTRATIVE	PC	ALONE	0	3	2	6	2	6	6	6
S166	iOS	1	Wednesday	1	baseline	2019-03-06T09:19:59Z	2019-03-06T09:21:34Z	7	3	6	6	2	5	6	1	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S166	iOS	1	Wednesday	2	work	2019-03-06T10:30:48Z	2019-03-06T10:33:14Z	4	4	4	5	3	3	5	3	4	AUTHORING	PC	ALONE	0	4	4	5	4	2	4	3
S166	iOS	1	Wednesday	3	work	2019-03-06T12:12:23Z	2019-03-06T12:14:17Z	4	3	5	6	4	4	4	3	5	DISSEMINATION	PHONE	ALONE	0	4	4	5	4	3	4	3
S166	iOS	1	Wednesday	5	work	2019-03-06T15:09:43Z	2019-03-06T15:11:12Z	4	4	3	5	3	3	3	3	4	DISSEMINATION	FACE2FACE	EXTERNAL	2	5	3	3	5	1	5	2
S166	iOS	1	Wednesday	6	work	2019-03-06T16:31:52Z	2019-03-06T16:33:24Z	4	4	4	3	5	5	4	4	4	ACQUISITION	PC	ALONE	0	4	5	5	4	2	3	3
S166	iOS	1	Wednesday	7	work	2019-03-06T17:58:27Z	2019-03-06T18:00:09Z	4	3	4	3	4	5	4	5	2	ACQUISITION	PC	ALONE	0	2	3	4	4	3	3	2
S166	iOS	2	Friday	1	baseline	2019-03-08T09:18:39Z	2019-03-08T09:30:18Z	5	3	6	4	5	7	4	3	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S166	iOS	2	Friday	3	work	2019-03-08T12:04:01Z	2019-03-08T12:05:32Z	5	4	5	3	5	4	5	3	4	DISSEMINATION	FACE2FACE	OVER,COLL	5	4	2	5	6	1	2	2
S166	iOS	2	Friday	7	work	2019-03-08T18:02:41Z	2019-03-08T18:12:50Z	5	2	5	3	5	5	4	2	5	AUTHORING	PC	ALONE	0	3	1	4	3	4	2	5
S166	iOS	3	Monday	2	work	2019-03-11T10:40:33Z	2019-03-11T10:46:24Z	3	6	3	5	5	4	2	4	2	DISSEMINATION	FACE2FACE	COLL	2	4	4	1	2	2	3	2
S166	iOS	3	Monday	5	work	2019-03-11T14:54:30Z	2019-03-11T14:55:56Z	4	3	4	4	4	3	3	3	3	ACQUISITION	PHONE	ALONE	0	2	2	4	3	4	4	2
S166	iOS	3	Monday	6	work	2019-03-11T16:40:35Z	2019-03-11T16:41:47Z	3	4	3	4	4	4	3	5	2	AUTHORING	PC	ALONE	1	3	3	4	3	2	2	4
S166	iOS	3	Monday	7	work	2019-03-11T18:14:48Z	2019-03-11T18:16:08Z	4	3	5	3	4	4	2	4	3	AUTHORING	PC	ALONE	0	5	3	5	5	3	3	2
S167	Android	1	Wednesday	2	work	2019-05-01T10:30:18Z	2019-05-01T10:46:14Z	6	5	5	6	6	5	5	4	6	ADMINISTRATIVE,BREAK	OTHER	FAMILY	2	3	4	2	2	5	6	5
