id	date	time_prompt	survey_taken	time_survey	day	beep	counter	number_days_total	prompt_id	fraction_of_days_with_notification	prompt_duration	phone_use	social_media_use	social_media_use_no_notification	reactibility_survey	reactibility_notification_avg	reactibility_notification_sd	reactibility_social_notification_avg	reactibility_social_notification_sd	awake	discontent	calm	without_energy	well	tense	happy	stressed	vigilance_salience_mediated	salience_ft_f	valence_mediated	valence_ft_f	valence_activity	concentrated_activity_binary	concentration_extent	concentrated_activity_alone	vigilance_reactibility	vigilance_monitoring	social_pressure_phone	scheduled_time
14	2018-03-14	2018-03-14T19:03:00Z	1	2018-03-13T23:00:00Z	3	1	13	5	1510250000000	0.4	27	131	73	0	4	167	255.130849	138.689655	241.372813	6	2	6	3	6	2	4	2	1	6	4	6	6	0	-	2	6	1	1	2018-03-14T19:03:00Z
14	2018-03-14	2018-03-14T17:25:00Z	1	2018-03-13T23:00:00Z	3	2	14	5	1510250000000	0.4	36	410	146	81	40	29.6	14.8	42.666667	43.97474	7	1	7	2	7	1	6	1	1	6	4	6	6	0	-	1	6	2	1	2018-03-14T17:25:00Z
14	2018-03-14	2018-03-14T16:10:00Z	1	2018-03-13T23:00:00Z	3	3	15	5	1510250000000	0.4	66	169	63	63	5	NA	NA	NA	NA	6	2	4	5	5	3	4	1	1	4	4	4	7	0	-	2	6	1	1	2018-03-14T16:10:00Z
14	2018-03-14	2018-03-14T14:24:00Z	1	2018-03-13T23:00:00Z	3	4	16	5	1510250000000	0.4	31	54	29	20	18	255.5	133.134331	347.722222	283.139896	7	1	7	1	7	1	7	5	1	7	4	7	7	0	1	-	5	1	1	2018-03-14T14:24:00Z
14	2018-03-14	2018-03-14T13:34:00Z	1	2018-03-13T23:00:00Z	3	5	17	5	1510250000000	0.4	34	512	127	112	7	127.235294	131.488774	318.976744	454.827363	6	2	7	2	6	1	7	1	1	6	4	6	4	0	6	-	1	1	1	2018-03-14T13:34:00Z
14	2018-03-14	2018-03-14T12:09:00Z	0	2018-03-13T23:00:00Z	3	6	18	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-14T12:09:00Z
14	2018-03-14	2018-03-14T10:19:00Z	1	2018-03-13T23:00:00Z	3	7	19	5	1510250000000	0.4	32	453	118	59	159	443.588235	253.08405	533.3	316.308093	7	4	7	2	7	1	4	1	6	5	6	6	4	0	6	-	6	1	1	2018-03-14T10:19:00Z
14	2018-03-14	2018-03-14T08:36:00Z	1	2018-03-13T23:00:00Z	3	8	20	5	1510250000000	0.4	36	32	0	0	34	NA	NA	NA	NA	6	3	6	3	6	3	4	1	3	3	5	5	5	0	3	-	5	3	1	2018-03-14T08:36:00Z
14	2018-03-13	2018-03-13T19:01:00Z	1	2018-03-12T23:00:00Z	2	1	21	5	1510250000000	0.4	38	498	136	85	31	134.714286	112.994582	154.391304	152.105724	4	3	7	4	7	1	4	1	2	6	4	7	7	0	-	2	5	2	1	2018-03-13T19:01:00Z
14	2018-03-13	2018-03-13T17:59:00Z	1	2018-03-12T23:00:00Z	2	2	22	5	1510250000000	0.4	83	637	207	87	64	54.25	73.957336	116.714286	174.144205	6	3	5	3	5	3	5	1	1	1	4	4	7	0	-	1	1	1	1	2018-03-13T17:59:00Z
14	2018-03-13	2018-03-13T16:05:00Z	0	2018-03-12T23:00:00Z	2	3	23	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-13T16:05:00Z
14	2018-03-13	2018-03-13T15:01:00Z	1	2018-03-12T23:00:00Z	2	4	24	5	1510250000000	0.4	52	817	0	0	15	533	0	1390	291	2	4	4	6	3	4	3	1	2	2	4	4	7	0	-	1	4	1	1	2018-03-13T15:01:00Z
14	2018-03-13	2018-03-13T13:34:00Z	1	2018-03-12T23:00:00Z	2	5	25	5	1510250000000	0.4	51	114	16	0	92	325	0	462	115.965512	4	4	5	4	5	3	4	1	4	4	4	4	3	0	3	-	3	3	1	2018-03-13T13:34:00Z
14	2018-03-13	2018-03-13T11:24:00Z	1	2018-03-12T23:00:00Z	2	6	26	5	1510250000000	0.4	67	437	235	84	37	130	166.665619	129.107143	200.497656	5	3	5	3	5	3	5	1	5	4	6	4	7	0	-	1	6	3	1	2018-03-13T11:24:00Z
14	2018-03-13	2018-03-13T10:23:00Z	1	2018-03-12T23:00:00Z	2	7	27	5	1510250000000	0.4	29	181	68	13	6	234.6	287.325321	168.375	288.754627	5	3	6	3	6	2	5	2	4	4	5	5	4	0	5	-	5	3	1	2018-03-13T10:23:00Z
14	2018-03-13	2018-03-13T08:53:00Z	1	2018-03-12T23:00:00Z	2	8	28	5	1510250000000	0.4	41	505	101	18	193	103.5	124.938318	212.428571	169.054393	1	2	7	6	7	1	4	1	1	1	4	4	7	0	-	1	1	1	1	2018-03-13T08:53:00Z
14	2018-03-12	2018-03-12T19:03:00Z	1	2018-03-11T23:00:00Z	1	1	29	5	1510250000000	0.4	77	88	15	15	5	246	0	337	0	7	1	7	2	7	1	7	1	2	2	4	4	7	0	-	2	2	2	2	2018-03-12T19:03:00Z
14	2018-03-12	2018-03-12T17:57:00Z	1	2018-03-11T23:00:00Z	1	2	30	5	1510250000000	0.4	46	190	161	106	63	255.75	231.252432	291.857143	411.043073	6	2	5	2	6	2	6	1	5	3	5	5	6	0	3	-	1	1	1	2018-03-12T17:57:00Z
14	2018-03-12	2018-03-12T15:37:00Z	1	2018-03-11T23:00:00Z	1	3	31	5	1510250000000	0.4	33	315	47	30	228	0	0	307.428571	445.004609	3	3	5	3	5	3	5	3	3	3	4	4	5	0	-	1	1	1	1	2018-03-12T15:37:00Z
14	2018-03-12	2018-03-12T14:42:00Z	1	2018-03-11T23:00:00Z	1	4	32	5	1510250000000	0.4	47	996	137	104	125	331.111111	229.979924	298.6	239.596828	5	2	5	3	5	1	5	2	1	5	4	6	4	0	-	1	3	2	1	2018-03-12T14:42:00Z
14	2018-03-12	2018-03-12T13:21:00Z	0	2018-03-11T23:00:00Z	1	5	33	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-12T13:21:00Z
14	2018-03-12	2018-03-12T11:10:00Z	1	2018-03-11T23:00:00Z	1	6	34	5	1510250000000	0.4	61	160	44	29	172	94	0	63	43.84062	1	4	5	6	5	2	4	4	1	2	5	5	3	0	-	1	2	2	1	2018-03-12T11:10:00Z
14	2018-03-12	2018-03-12T10:15:00Z	1	2018-03-11T23:00:00Z	1	7	35	5	1510250000000	0.4	65	1471	0	0	5	1386.666667	17.913372	1456.666667	17.913372	2	3	6	6	5	3	2	3	2	4	4	6	4	0	5	-	1	1	1	2018-03-12T10:15:00Z
14	2018-03-12	2018-03-12T08:55:00Z	0	2018-03-11T23:00:00Z	1	8	36	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-12T08:55:00Z
42	2018-04-20	2018-04-20T07:58:00Z	0	2018-04-19T22:00:00Z	5	1	1	5	1510250000000	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-20T07:58:00Z
42	2018-04-19	2018-04-19T17:56:00Z	1	2018-04-18T22:00:00Z	4	1	2	5	1510250000000	0.5	25	107	0	0	262	NA	NA	NA	NA	7	1	7	1	7	1	7	1	1	7	4	7	7	0	-	2	1	1	1	2018-04-19T17:56:00Z
42	2018-04-19	2018-04-19T14:57:00Z	1	2018-04-18T22:00:00Z	4	2	3	5	1510250000000	0.5	40	202	55	55	12	NA	NA	NA	NA	6	1	7	3	7	3	7	2	2	4	4	5	6	0	3	-	3	1	1	2018-04-19T14:57:00Z
42	2018-04-19	2018-04-19T13:31:00Z	1	2018-04-18T22:00:00Z	4	3	4	5	1510250000000	0.5	41	90	0	0	5	NA	NA	NA	NA	4	3	5	4	7	3	5	4	3	2	6	5	5	0	-	1	2	1	1	2018-04-19T13:31:00Z
42	2018-04-19	2018-04-19T12:18:00Z	1	2018-04-18T22:00:00Z	4	4	5	5	1510250000000	0.5	35	216	104	104	3	NA	NA	NA	NA	5	4	6	3	5	3	6	4	2	3	6	6	5	0	-	1	2	1	1	2018-04-19T12:18:00Z
42	2018-04-19	2018-04-19T11:00:00Z	1	2018-04-18T22:00:00Z	4	5	6	5	1510250000000	0.5	35	620	47	47	146	NA	NA	NA	NA	5	5	7	3	5	5	6	4	3	3	5	5	4	0	-	1	3	1	1	2018-04-19T11:00:00Z
42	2018-04-19	2018-04-19T09:41:00Z	1	2018-04-18T22:00:00Z	4	6	7	5	1510250000000	0.5	38	132	12	12	69	NA	NA	NA	NA	6	2	6	3	5	3	7	3	4	5	6	5	6	0	-	1	1	1	1	2018-04-19T09:41:00Z
42	2018-04-19	2018-04-19T08:03:00Z	0	2018-04-18T22:00:00Z	4	7	8	5	1510250000000	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-19T08:03:00Z
42	2018-04-18	2018-04-18T18:02:00Z	1	2018-04-17T22:00:00Z	3	1	9	5	1510250000000	0.5	138	1466	92	92	15	NA	NA	NA	NA	7	2	7	3	6	3	5	1	3	5	5	6	4	0	4	-	1	1	1	2018-04-18T18:02:00Z
42	2018-04-18	2018-04-18T15:14:00Z	1	2018-04-17T22:00:00Z	3	2	10	5	1510250000000	0.5	43	208	0	0	5	NA	NA	NA	NA	4	3	7	4	6	3	6	3	2	3	5	6	7	0	-	1	3	1	1	2018-04-18T15:14:00Z
42	2018-04-18	2018-04-18T14:22:00Z	1	2018-04-17T22:00:00Z	3	3	11	5	1510250000000	0.5	75	118	23	23	121	NA	NA	NA	NA	7	1	5	4	5	2	6	3	3	5	6	5	6	0	-	2	3	4	1	2018-04-18T14:22:00Z
42	2018-04-18	2018-04-18T11:47:00Z	1	2018-04-17T22:00:00Z	3	4	12	5	1510250000000	0.5	45	204	51	51	6	NA	NA	NA	NA	6	1	7	3	6	1	6	1	3	3	4	6	7	0	-	1	5	1	1	2018-04-18T11:47:00Z
42	2018-04-18	2018-04-18T10:56:00Z	1	2018-04-17T22:00:00Z	3	5	13	5	1510250000000	0.5	22	522	2	2	68	NA	NA	NA	NA	7	1	7	1	7	1	7	1	3	5	7	7	7	0	-	1	1	1	1	2018-04-18T10:56:00Z
42	2018-04-18	2018-04-18T09:05:00Z	1	2018-04-17T22:00:00Z	3	6	14	5	1510250000000	0.5	56	2	0	0	98	NA	NA	NA	NA	7	1	3	4	4	5	7	3	1	1	4	4	4	0	5	-	1	1	1	2018-04-18T09:05:00Z
42	2018-04-18	2018-04-18T07:43:00Z	1	2018-04-17T22:00:00Z	3	7	15	5	1510250000000	0.5	49	742	0	0	9	NA	NA	NA	NA	7	1	5	1	5	3	6	2	5	6	6	6	6	0	-	1	5	5	1	2018-04-18T07:43:00Z
42	2018-04-17	2018-04-17T16:36:00Z	1	2018-04-16T22:00:00Z	2	1	16	5	1510250000000	0.5	27	82	1	1	11	NA	NA	NA	NA	7	1	7	4	7	1	7	1	1	4	4	7	7	0	-	2	1	1	1	2018-04-17T16:36:00Z
42	2018-04-17	2018-04-17T15:07:00Z	1	2018-04-16T22:00:00Z	2	2	17	5	1510250000000	0.5	142	4	0	0	57	NA	NA	NA	NA	7	1	7	3	6	2	7	1	1	6	4	7	5	0	-	2	1	1	1	2018-04-17T15:07:00Z
42	2018-04-17	2018-04-17T08:42:00Z	0	2018-04-16T22:00:00Z	2	3	18	5	1510250000000	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-17T08:42:00Z
42	2018-04-17	2018-04-17T07:54:00Z	1	2018-04-16T22:00:00Z	2	4	19	5	1510250000000	0.5	258	180	0	0	36	NA	NA	NA	NA	5	1	6	3	7	1	6	1	2	1	5	4	6	0	-	1	4	1	1	2018-04-17T07:54:00Z
42	2018-04-16	2018-04-16T18:02:00Z	0	2018-04-15T22:00:00Z	1	1	20	5	1510250000000	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-16T18:02:00Z
42	2018-04-16	2018-04-16T15:53:00Z	1	2018-04-15T22:00:00Z	1	2	21	5	1510250000000	0.5	56	1356	254	254	6	NA	NA	NA	NA	4	3	5	4	4	3	6	4	5	6	6	5	6	0	3	-	7	5	2	2018-04-16T15:53:00Z
42	2018-04-16	2018-04-16T14:11:00Z	0	2018-04-15T22:00:00Z	1	3	22	5	1510250000000	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-16T14:11:00Z
42	2018-04-16	2018-04-16T12:14:00Z	1	2018-04-15T22:00:00Z	1	4	23	5	1510250000000	0.5	73	456	249	249	7	NA	NA	NA	NA	6	3	5	3	6	2	5	1	2	3	5	5	5	0	4	-	3	1	1	2018-04-16T12:14:00Z
42	2018-04-16	2018-04-16T11:17:00Z	1	2018-04-15T22:00:00Z	1	5	24	5	1510250000000	0.5	95	23	9	9	117	NA	NA	NA	NA	6	3	7	3	7	2	5	2	3	3	5	5	4	0	5	-	4	2	2	2018-04-16T11:17:00Z
42	2018-04-16	2018-04-16T09:46:00Z	1	2018-04-15T22:00:00Z	1	6	25	5	1510250000000	0.5	61	12	0	0	13	NA	NA	NA	NA	6	2	7	2	5	1	6	1	4	1	6	4	7	0	3	-	1	1	1	2018-04-16T09:46:00Z
42	2018-04-16	2018-04-16T08:29:00Z	1	2018-04-15T22:00:00Z	1	7	26	5	1510250000000	0.5	84	20	0	0	133	NA	NA	NA	NA	6	2	5	1	5	4	6	2	1	6	4	6	7	0	-	1	1	1	1	2018-04-16T08:29:00Z
55	2018-04-27	2018-04-27T18:50:00Z	1	2018-04-26T22:00:00Z	5	1	1	5	1510250000000	0.2	84	1118	591	591	10	NA	NA	NA	NA	3	1	6	5	7	1	5	3	5	1	7	4	6	0	-	1	3	3	5	2018-04-27T18:50:00Z
55	2018-04-27	2018-04-27T17:13:00Z	1	2018-04-26T22:00:00Z	5	2	2	5	1510250000000	0.2	49	477	202	202	6	NA	NA	NA	NA	7	1	7	3	7	1	7	1	5	1	7	4	6	0	-	1	3	6	1	2018-04-27T17:13:00Z
55	2018-04-27	2018-04-27T15:34:00Z	1	2018-04-26T22:00:00Z	5	3	3	5	1510250000000	0.2	69	5	0	0	7	NA	NA	NA	NA	7	1	7	1	7	1	7	1	6	7	7	7	7	0	-	1	7	5	1	2018-04-27T15:34:00Z
55	2018-04-27	2018-04-27T13:22:00Z	1	2018-04-26T22:00:00Z	5	4	4	5	1510250000000	0.2	40	3	0	0	9	NA	NA	NA	NA	7	1	7	1	7	1	7	1	1	1	4	4	7	0	-	2	1	1	1	2018-04-27T13:22:00Z
55	2018-04-27	2018-04-27T11:53:00Z	0	2018-04-26T22:00:00Z	5	5	5	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-27T11:53:00Z
55	2018-04-27	2018-04-27T10:48:00Z	0	2018-04-26T22:00:00Z	5	6	6	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-27T10:48:00Z
55	2018-04-27	2018-04-27T09:18:00Z	0	2018-04-26T22:00:00Z	5	7	7	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-27T09:18:00Z
55	2018-04-27	2018-04-27T07:07:00Z	0	2018-04-26T22:00:00Z	5	8	8	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-27T07:07:00Z
55	2018-04-26	2018-04-26T18:32:00Z	1	2018-04-25T22:00:00Z	4	1	9	5	1510250000000	0.2	88	231	30	30	8	542.5	0.5	992.5	0.5	3	1	7	5	6	1	7	1	5	1	7	4	7	0	-	2	1	2	1	2018-04-26T18:32:00Z
55	2018-04-26	2018-04-26T16:53:00Z	1	2018-04-25T22:00:00Z	4	2	10	5	1510250000000	0.2	53	376	117	15	6	NA	NA	483.5	393.169493	1	1	7	7	5	1	7	1	3	7	4	7	7	0	-	1	3	5	6	2018-04-26T16:53:00Z
55	2018-04-26	2018-04-26T15:09:00Z	0	2018-04-25T22:00:00Z	4	3	11	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-26T15:09:00Z
55	2018-04-26	2018-04-26T13:21:00Z	1	2018-04-25T22:00:00Z	4	4	12	5	1510250000000	0.2	44	65	44	44	4	NA	NA	NA	NA	1	1	7	6	2	1	5	2	1	1	4	4	6	0	-	2	1	3	5	2018-04-26T13:21:00Z
55	2018-04-26	2018-04-26T12:26:00Z	1	2018-04-25T22:00:00Z	4	5	13	5	1510250000000	0.2	46	3	0	0	25	NA	NA	NA	NA	2	2	7	6	2	3	5	3	3	1	5	4	3	0	6	-	2	2	1	2018-04-26T12:26:00Z
55	2018-04-26	2018-04-26T10:49:00Z	1	2018-04-25T22:00:00Z	4	6	14	5	1510250000000	0.2	60	50	26	2	7	920	67	1206	67	3	3	5	5	3	5	3	5	5	7	5	1	5	0	6	-	3	3	1	2018-04-26T10:49:00Z
55	2018-04-26	2018-04-26T09:35:00Z	1	2018-04-25T22:00:00Z	4	7	15	5	1510250000000	0.2	81	59	3	0	6	1236	0	1748	0	7	3	6	5	3	5	3	5	5	1	5	4	5	0	7	-	5	1	1	2018-04-26T09:35:00Z
55	2018-04-26	2018-04-26T08:06:00Z	1	2018-04-25T22:00:00Z	4	8	16	5	1510250000000	0.2	28	134	0	0	54	194	0	198	0	7	1	7	1	7	1	7	1	7	7	4	4	7	0	-	1	4	4	1	2018-04-26T08:06:00Z
55	2018-04-25	2018-04-25T18:21:00Z	1	2018-04-24T22:00:00Z	3	1	17	5	1510250000000	0.2	60	86	29	29	6	NA	NA	NA	NA	2	1	7	6	7	1	6	1	7	7	7	7	7	0	-	1	2	7	7	2018-04-25T18:21:00Z
55	2018-04-25	2018-04-25T16:35:00Z	1	2018-04-24T22:00:00Z	3	2	18	5	1510250000000	0.2	41	63	0	0	7	13	0	48	0	7	1	7	3	6	1	7	1	1	1	4	4	7	0	-	2	1	1	1	2018-04-25T16:35:00Z
55	2018-04-25	2018-04-25T14:47:00Z	1	2018-04-24T22:00:00Z	3	3	19	5	1510250000000	0.2	66	89	0	0	30	NA	NA	NA	NA	5	2	6	3	6	2	6	3	2	7	7	7	5	0	-	2	5	2	1	2018-04-25T14:47:00Z
55	2018-04-25	2018-04-25T13:49:00Z	0	2018-04-24T22:00:00Z	3	4	20	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-25T13:49:00Z
55	2018-04-25	2018-04-25T11:53:00Z	1	2018-04-24T22:00:00Z	3	5	21	5	1510250000000	0.2	41	5	0	0	7	NA	NA	NA	NA	6	1	7	2	7	1	7	2	1	5	4	7	5	0	7	-	1	1	1	2018-04-25T11:53:00Z
55	2018-04-25	2018-04-25T10:56:00Z	1	2018-04-24T22:00:00Z	3	6	22	5	1510250000000	0.2	49	569	127	0	5	59	0	64	0	6	3	3	2	6	6	5	6	5	1	6	4	5	0	6	-	5	2	2	2018-04-25T10:56:00Z
55	2018-04-25	2018-04-25T09:16:00Z	0	2018-04-24T22:00:00Z	3	7	23	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-25T09:16:00Z
55	2018-04-25	2018-04-25T07:24:00Z	1	2018-04-24T22:00:00Z	3	8	24	5	1510250000000	0.2	39	238	74	69	26	456	0	343.5	440.119207	7	1	7	1	7	1	7	2	5	1	7	4	6	0	-	1	1	1	1	2018-04-25T07:24:00Z
55	2018-04-24	2018-04-24T18:47:00Z	1	2018-04-23T22:00:00Z	2	1	25	5	1510250000000	0.2	38	21	0	0	6	NA	NA	NA	NA	1	1	7	7	7	1	7	1	1	1	4	4	7	0	-	2	1	1	1	2018-04-24T18:47:00Z
55	2018-04-24	2018-04-24T16:32:00Z	1	2018-04-23T22:00:00Z	2	2	26	5	1510250000000	0.2	36	137	105	1	11	NA	NA	7	0	1	1	7	6	6	2	7	3	6	7	7	7	7	0	7	-	5	1	1	2018-04-24T16:32:00Z
55	2018-04-24	2018-04-24T14:59:00Z	0	2018-04-23T22:00:00Z	2	3	27	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-24T14:59:00Z
55	2018-04-24	2018-04-24T14:00:00Z	1	2018-04-23T22:00:00Z	2	4	28	5	1510250000000	0.2	53	1084	0	0	23	645	326.421813	1129.4	689.040376	3	2	7	4	6	2	6	5	6	6	7	7	7	0	-	1	6	7	6	2018-04-24T14:00:00Z
55	2018-04-24	2018-04-24T11:47:00Z	0	2018-04-23T22:00:00Z	2	5	29	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-24T11:47:00Z
55	2018-04-24	2018-04-24T10:44:00Z	1	2018-04-23T22:00:00Z	2	6	30	5	1510250000000	0.2	43	4	0	0	144	NA	NA	NA	NA	3	3	3	3	6	6	5	7	1	1	4	4	5	0	7	-	1	1	1	2018-04-24T10:44:00Z
55	2018-04-24	2018-04-24T09:51:00Z	1	2018-04-23T22:00:00Z	2	7	31	5	1510250000000	0.2	51	87	60	60	18	465.75	409.118183	893.833333	582.447542	7	1	6	1	7	5	7	2	1	1	4	4	6	0	7	-	3	2	1	2018-04-24T09:51:00Z
55	2018-04-24	2018-04-24T08:07:00Z	1	2018-04-23T22:00:00Z	2	8	32	5	1510250000000	0.2	41	1215	0	0	6	553.5	318.5	996	695	7	1	3	1	7	6	7	6	1	1	4	4	6	0	7	-	1	1	1	2018-04-24T08:07:00Z
55	2018-04-23	2018-04-23T18:00:00Z	1	2018-04-22T22:00:00Z	1	1	33	5	1510250000000	0.2	66	194	109	109	8	NA	NA	NA	NA	2	2	7	5	6	2	7	2	7	7	7	7	7	0	-	1	7	7	5	2018-04-23T18:00:00Z
55	2018-04-23	2018-04-23T17:10:00Z	0	2018-04-22T22:00:00Z	1	2	34	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-23T17:10:00Z
55	2018-04-23	2018-04-23T15:51:00Z	0	2018-04-22T22:00:00Z	1	3	35	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-23T15:51:00Z
55	2018-04-23	2018-04-23T14:10:00Z	1	2018-04-22T22:00:00Z	1	4	36	5	1510250000000	0.2	170	106	16	16	8	NA	NA	NA	NA	3	3	3	5	3	5	5	6	1	1	4	4	2	0	7	-	7	4	4	2018-04-23T14:10:00Z
55	2018-04-23	2018-04-23T11:52:00Z	1	2018-04-22T22:00:00Z	1	5	37	5	1510250000000	0.2	77	239	73	60	8	154	136.246101	290.6	272.802933	3	3	5	4	5	5	5	5	3	1	6	4	5	0	7	-	3	2	1	2018-04-23T11:52:00Z
55	2018-04-23	2018-04-23T10:07:00Z	1	2018-04-22T22:00:00Z	1	6	38	5	1510250000000	0.2	75	134	91	0	8	373.5	350.5	1235	328	5	3	5	4	5	5	5	5	3	2	6	5	3	0	7	-	3	1	2	2018-04-23T10:07:00Z
55	2018-04-23	2018-04-23T08:55:00Z	1	2018-04-22T22:00:00Z	1	7	39	5	1510250000000	0.2	62	91	66	0	27	11	0	18	0	6	2	6	2	6	5	5	5	3	3	4	4	5	0	7	-	6	2	2	2018-04-23T08:55:00Z
55	2018-04-23	2018-04-23T07:59:00Z	1	2018-04-22T22:00:00Z	1	8	40	5	1510250000000	0.2	76	248	114	105	5	NA	NA	111	0	7	6	7	1	6	6	6	2	7	6	6	6	6	0	-	1	7	7	4	2018-04-23T07:59:00Z
49	2018-04-27	2018-04-27T18:50:00Z	1	2018-04-26T22:00:00Z	5	1	1	5	1510250000000	0.2	34	172	166	166	18	NA	NA	NA	NA	5	2	5	3	5	3	6	2	4	1	5	4	5	0	-	1	1	1	1	2018-04-27T18:50:00Z
49	2018-04-27	2018-04-27T16:27:00Z	1	2018-04-26T22:00:00Z	5	2	2	5	1510250000000	0.2	23	3	0	0	186	NA	NA	NA	NA	5	3	5	4	5	2	5	1	1	1	4	4	6	0	-	2	1	1	1	2018-04-27T16:27:00Z
49	2018-04-27	2018-04-27T15:18:00Z	1	2018-04-26T22:00:00Z	5	3	3	5	1510250000000	0.2	33	2	0	0	15	NA	NA	NA	NA	3	3	6	5	5	3	5	1	5	1	4	4	6	0	-	2	2	1	1	2018-04-27T15:18:00Z
49	2018-04-27	2018-04-27T13:33:00Z	0	2018-04-26T22:00:00Z	5	4	4	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-27T13:33:00Z
49	2018-04-27	2018-04-27T11:47:00Z	0	2018-04-26T22:00:00Z	5	5	5	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-27T11:47:00Z
49	2018-04-27	2018-04-27T11:00:00Z	1	2018-04-26T22:00:00Z	5	6	6	5	1510250000000	0.2	85	61	57	57	21	NA	NA	NA	NA	5	3	6	3	5	5	5	3	4	4	4	4	3	0	-	1	3	3	3	2018-04-27T11:00:00Z
49	2018-04-27	2018-04-27T09:49:00Z	1	2018-04-26T22:00:00Z	5	7	7	5	1510250000000	0.2	30	116	106	106	10	NA	NA	NA	NA	5	4	5	3	4	5	4	4	6	4	3	5	3	0	-	1	5	3	4	2018-04-27T09:49:00Z
