dominance	affiliation	pos_aff	neg_aff	stress	functioning	id	day	beep
4.71	10.36	3	1	0	2	84	NA	1
5.71	10.36	3	1	0	1	84	NA	1
6.41	9.66	3	1	0	2	84	NA	1
5.71	10.36	3	1	0	2	84	NA	1
5.71	10.36	3	1	0	1	84	NA	1
7.41	9.07	3	1	0	1	84	NA	1
5.71	10.36	1.8	1	0	1	84	NA	1
5.71	10.36	3	1	0	1	84	NA	1
4.71	10.36	3	1	0	1	84	NA	1
6.41	11.07	3	1	0	1	84	NA	1
5.71	10.36	3.6	1	0	1	84	NA	1
5.71	6.95	3	1.6	9	2	84	NA	1
0	0	1	1	0	4	84	NA	1
0	0	1	1	0	4	84	NA	1
6.12	6.54	2	1	0	1	84	NA	1
6.12	2.54	2	1	0	1	84	NA	1
4.71	6.54	3	1	0	2	84	NA	1
5.41	7.24	3	1.4	3	1	84	NA	1
6.41	8.66	4	1	0	1	84	NA	1
6.41	9.66	3	1.2	0	1	84	NA	1
5.71	10.36	2.8	1	0	1	84	NA	1
4.71	7.95	2.6	1	0	1	84	NA	1
6.83	2.83	2	1	0	1	84	NA	1
5.71	10.36	2	1	0	1	84	NA	1
7.12	8.95	2	1	0	1	84	NA	1
5.71	9.36	3	1	0	2	84	NA	1
7.12	8.95	2.6	1	0	2	84	NA	1
4.71	8.95	3	1	0	0	84	NA	1
6.41	9.66	2.5	1	0	2	84	NA	1
-4.83	4.41	2	1.6	2	1	85	NA	1
-3.12	3.29	1.8	1.2	0	1	85	NA	1
-3.12	6.12	2	1	0	2	85	NA	1
-2.12	7.95	2.2	1.6	0	2	85	NA	1
-2.12	1.29	2.8	1.4	0	1	85	NA	1
-2.41	2	2.2	1.6	0	1	85	NA	1
1.71	-1.29	1.6	2.6	3	3	85	NA	1
1.12	0.71	3	1.6	4	2	85	NA	1
1.71	5.95	2.6	1.6	0	2	85	NA	1
-2.12	1.71	2.2	1.6	0	2	85	NA	1
-1.71	3.71	3	1.4	2	2	85	NA	1
-0.71	5.12	2.8	1.8	2	2	85	NA	1
-1.83	3	3	2.2	0	1	85	NA	1
0.41	6.66	3	2.2	2	1	85	NA	1
0	2.83	1.8	2.4	2	2	85	NA	1
3.83	4	2.8	2.4	3	1	85	NA	1
-7.66	3.83	2.2	1.2	0	3	85	NA	1
-1.29	2.71	1.2	1.4	0	2	85	NA	1
-1.71	0.29	3.6	1.4	0	1	85	NA	1
0.41	0.59	2	1.4	0	2	85	NA	1
-2.41	1	2.8	1.8	4	3	85	NA	1
-0.29	3.71	2	1.4	0	1	85	NA	1
-7.83	4	1.4	1.2	0	2	85	NA	1
-3.41	4.41	1.6	1	0	2	85	NA	1
-1	1	1.8	1.2	0	2	85	NA	1
-0.29	1.71	2.8	1	2	3	85	NA	1
-3.41	1	1.8	1.2	0	1	85	NA	1
-1.41	2	2.4	1.6	2	1	85	NA	1
2.41	2.41	2	1.6	0	1	85	NA	1
1	-1	1.6	1.8	5	4	85	NA	1
-0.71	0.29	2.6	1.8	5	1	85	NA	1
-1.71	-0.71	2	1.8	2	1	85	NA	1
-3.41	-1	2.6	1.2	0	2	85	NA	1
-2.41	2	2	1.4	0	2	85	NA	1
-2.41	3.83	2	1.6	1	2	85	NA	1
-3.41	2	2.2	1.4	4	3	85	NA	1
-7.54	4.12	1.8	1	0	3	85	NA	1
-1	3.41	2.2	1.2	0	1	85	NA	1
0.29	3.12	1.6	1.4	0	2	85	NA	1
0	1	2.6	1.4	0	1	85	NA	1
-1.71	3.71	2.2	1.2	0	1	85	NA	1
0.71	3.71	1.6	1	0	2	85	NA	1
-2.41	4.83	3.6	1	0	1	85	NA	1
-1	2.41	1.4	1.6	2	3	85	NA	1
-0.71	0.71	1.2	1.4	2	2	85	NA	1
-3.12	6.12	1.6	2.4	3	3	85	NA	1
-2.71	3.12	1.6	1.4	0	3	85	NA	1
-1	2.41	2.6	1	0	1	85	NA	1
-0.29	2.71	2	1.8	1	3	85	NA	1
-0.29	5.12	3	1.2	0	1	85	NA	1
0.41	2	3	1.4	0	1	85	NA	1
-0.29	4.12	2.4	1.2	0	1	85	NA	1
-1.71	2.71	1.6	1.2	1	3	85	NA	1
-1.71	1.71	1.4	1.2	0	2	85	NA	1
-3.41	1.41	1.6	1.6	1	2	85	NA	1
-1	2.41	1.8	2	2	1	85	NA	1
2.41	1	2.8	1.8	1	1	85	NA	1
-1.71	1.71	1.6	1	0	3	85	NA	1
-2.41	-1.41	1	1	0	4	85	NA	1
-1	0	1.4	1.4	0	2	85	NA	1
-1	1	2.2	1	0	1	85	NA	1
-1.71	3.71	3	1	0	1	85	NA	1
-0.71	5.54	2.4	1	0	0	85	NA	1
-1.71	3.71	3	1	0	1	85	NA	1
-1	5.83	1.4	1.2	0	2	85	NA	1
-0.29	1.71	1.4	1.4	1	2	85	NA	1
0	1	2	1.4	2	1	85	NA	1
1.41	0	2.6	1.6	2	1	85	NA	1
0.71	0.71	2.5	1.25	0	2	85	NA	1
-1.71	3.71	2.4	1	0	1	85	NA	1
-1.71	2.71	2.6	1.2	0	2	85	NA	1
-1.71	2.71	2	1.8	1	2	85	NA	1
-3.41	-0.41	2.2	1.4	1	1	85	NA	1
-4.12	-2.12	2	1.2	1	1	85	NA	1
-1.71	-1.71	2.4	1.2	0	2	85	NA	1
0.41	3.83	2.6	1.2	0	1	85	NA	1
2.83	4.41	2.6	1	0	1	85	NA	1
-0.29	3.12	2.8	1	0	2	85	NA	1
-1	0	2	1	0	2	85	NA	1
-2.41	-1.41	2	1.6	0	1	85	NA	1
-1	2	1.2	1.2	0	3	85	NA	1
-1.71	3.12	1.8	1.2	2	2	85	NA	1
-1	1	2	1	0	2	85	NA	1
0.41	2.41	2.8	1	0	2	85	NA	1
-1	1	1.8	1.2	0	1	85	NA	1
1	2.41	2.4	1	1	1	85	NA	1
-2.41	0	3	2	2	1	85	NA	1
-1.71	-0.71	2	1.2	2	1	85	NA	1
0	2.41	1.8	1.2	0	1	85	NA	1
-1.71	1.71	1.8	1.2	0	1	85	NA	1
-1	0	2.6	1.4	0	2	85	NA	1
-1.71	-0.71	2	1.2	0	2	85	NA	1
1.71	-0.29	2	1.6	1	3	85	NA	1
1	0	1.8	1.6	3	2	85	NA	1
-1	1	2	1.2	0	1	85	NA	1
-1	0	2.2	1.2	0	1	85	NA	1
1	0	3	1.4	0	1	85	NA	1
0.29	4.12	3.2	1.2	0	0	86	NA	1
3	0.41	3.6	1.4	4	0	86	NA	1
5.83	2.83	4	2	3	0	86	NA	1
5.12	0.12	4	1.6	3	0	86	NA	1
4.83	0.83	3.6	1.4	2	0	86	NA	1
2	8.66	3.4	1	0	0	86	NA	1
-3.54	6.12	2.2	1	0	1	86	NA	1
1.41	1.41	2.8	1.4	5	0	86	NA	1
5.12	1.12	3.6	1.6	3	1	86	NA	1
-5.41	-1.41	3.6	1.4	2	0	86	NA	1
-4.83	0.59	2.8	1.2	0	0	86	NA	1
-1	1	2.8	1.4	2	0	86	NA	1
-2.54	6.12	3.2	1	0	0	86	NA	1
5.12	-3.29	3	1.6	0	0	86	NA	1
6.83	-5	3.8	2.2	2	1	86	NA	1
-2.12	5.54	3.4	1.2	0	0	86	NA	1
4.41	3.41	4	1	0	0	86	NA	1
4.41	1.41	3.4	1.4	0	1	86	NA	1
2.71	11.95	3.6	1.2	6	1	86	NA	1
4.41	3.83	4	1.2	3	0	86	NA	1
4.41	2.83	4	1.2	2	0	86	NA	1
0	4.83	3.8	1.2	0	0	86	NA	1
3.71	6.54	4.2	1.4	0	0	86	NA	1
-2.83	2.83	4.4	1	0	0	86	NA	1
2	6.83	3.6	1	2	0	86	NA	1
-3.12	2.71	3.6	1.2	0	0	86	NA	1
-3.54	-0.88	2.4	1	0	1	86	NA	1
5.54	2.71	3.6	1	2	2	86	NA	1
0.29	-0.88	3.2	1.4	1	0	86	NA	1
1.71	1.54	4	1.6	4	1	86	NA	1
2	5.83	4	1.2	2	0	86	NA	1
-2.54	5.12	2.2	1	0	1	86	NA	1
0.29	2.71	2.8	1	0	1	86	NA	1
1.29	6.12	3.2	1.6	0	0	86	NA	1
3.71	3.12	3.4	1.6	4	0	86	NA	1
1.29	6.54	4.4	1.4	2	1	86	NA	1
1.29	4.54	3.6	1.2	0	2	86	NA	1
-1.83	6.66	4	1.4	0	0	86	NA	1
-4.95	0.71	2.2	1	3	1	86	NA	1
-2.41	7.24	3.2	1.2	0	0	86	NA	1
-0.12	4.95	3.2	1.4	0	0	86	NA	1
2.29	1.12	3.2	1.8	3	1	86	NA	1
-2.12	3.95	3.8	1.6	2	1	86	NA	1
0.59	0.83	3.8	1.4	0	2	86	NA	1
-4.66	6.83	2.6	1	0	1	86	NA	1
3.71	3.71	2.6	1	0	0	86	NA	1
2	3.83	3.2	1.2	0	0	86	NA	1
1.71	1.54	3.8	1	1	0	86	NA	1
3.71	5.54	4	1.2	2	1	86	NA	1
3	1.83	4.4	1.4	0	0	86	NA	1
3	1.83	3.8	1.4	0	1	86	NA	1
-5.12	5.12	3.4	1.8	2	0	86	NA	1
-7.95	9.95	3	1.4	0	0	86	NA	1
3	2.83	4	1.4	5	1	86	NA	1
3	7.24	4.4	1.2	6	0	86	NA	1
3.41	6.24	4.2	1.2	5	0	86	NA	1
2.71	2.54	3.8	2	5	1	86	NA	1
3.71	2.71	4	1.2	3	0	86	NA	1
0	5.83	3.8	1	0	1	86	NA	1
-10.07	5.41	2.6	1.2	0	2	86	NA	1
2.29	6.54	4.4	1.6	3	2	86	NA	1
3.41	7.24	4.2	1.4	3	1	86	NA	1
2.41	8.24	4	1.4	0	1	86	NA	1
2.71	5.12	4	1.4	3	1	86	NA	1
3	5.83	4	1	0	1	86	NA	1
-7.95	5.71	2.8	1	0	2	86	NA	1
-4.54	4.71	2.6	1.4	0	2	86	NA	1
-1.12	4.95	3.2	1	2	2	86	NA	1
-5.54	3.54	2.2	1.4	0	2	86	NA	1
2	5.83	3.8	1.4	0	1	86	NA	1
2.29	6.54	4	1.2	1	1	86	NA	1
0	1.83	3.6	1.2	0	1	86	NA	1
2.12	3.12	2.8	1.4	0	1	86	NA	1
1.29	1.54	4	1.6	5	1	86	NA	1
3.71	3.54	4	1.2	1	1	86	NA	1
6.12	6.95	4	1.6	8	2	86	NA	1
3.71	7.95	4	1.4	0	2	86	NA	1
-0.59	4.24	4	1.4	2	2	86	NA	1
-3.41	1.41	2.4	1.2	0	3	86	NA	1
-2.41	1.41	3.2	1.4	0	2	86	NA	1
-4.41	0.41	2.8	1.4	0	2	86	NA	1
NA	NA	3.8	1.4	0	2	86	NA	1
5.41	5.83	4.2	1.8	8	0	86	NA	1
3.41	5.83	3.8	1.2	7	2	86	NA	1
2.12	0.12	3.8	1.2	0	0	86	NA	1
NA	NA	1	1.4	0	2	86	NA	1
5.83	1.83	3.4	1.4	3	1	86	NA	1
3.71	4.54	3.8	1.4	4	2	86	NA	1
2.71	8.54	2.4	1	0	2	86	NA	1
1.29	2.54	2.8	1.6	0	2	86	NA	1
0.71	5.71	2.6	1.4	2	0	86	NA	1
5.41	5.83	3.4	1.4	9	0	86	NA	1
1.71	3.54	2.8	1.6	3	1	86	NA	1
3.83	2.83	3.8	1.4	3	1	86	NA	1
1.71	3.12	3.4	2.4	11	0	87	NA	1
7.54	-3.71	2.6	2.4	7	2	87	NA	1
0.41	7.24	3	1	2	0	87	NA	1
-2.95	2.71	2.4	1.6	2	2	87	NA	1
3.71	12.36	2.6	2.2	8	1	87	NA	1
3	4	3.4	1	1	0	87	NA	1
4	8.83	3.4	1.4	5	1	87	NA	1
2.12	8.12	2.8	1.6	4	1	87	NA	1
-2.12	3.54	2.2	1.6	7	1	87	NA	1
0.88	5.12	3.4	1.4	3	2	87	NA	1
-0.71	2.12	2.2	1.4	5	2	87	NA	1
8.83	-0.59	3.4	1.8	4	2	87	NA	1
-2	8.24	3	1.4	3	1	87	NA	1
5.54	-4.71	2.4	2	5	2	87	NA	1
9.24	2.41	3	2.6	11	1	87	NA	1
-1.83	2.83	1.8	1.4	3	0	87	NA	1
-9.66	-1	1.4	2.4	5	3	87	NA	1
-6.41	4	1.8	2.2	2	3	87	NA	1
5.12	3.12	3.4	1.6	2	1	87	NA	1
-1.29	0.12	2.2	1.6	1	2	87	NA	1
1.29	6.54	2.6	1.6	1	1	87	NA	1
2.12	5.12	3	1.2	1	1	87	NA	1
2	9.24	2.8	1.2	1	1	87	NA	1
1.59	8.24	3.2	1.2	1	0	87	NA	1
-10.36	1.29	1.6	1	0	2	87	NA	1
6.83	1.59	3.2	1.8	3	2	87	NA	1
-8.66	-0.83	2.2	1.2	0	2	87	NA	1
-0.88	-5.54	1.6	2.2	3	2	87	NA	1
0.12	4.12	2.6	1.8	0	2	87	NA	1
-3.24	-1.41	1.8	1.4	1	1	87	NA	1
5.41	-4.41	1.8	2.2	6	3	87	NA	1
6.24	-7.83	1.8	2.6	10	4	87	NA	1
-2.29	-0.12	1.6	2	3	2	87	NA	1
-8.54	-2.71	1.6	1.4	0	2	87	NA	1
-3.95	3.71	2	1.6	0	1	87	NA	1
5.12	-4.54	2	1.4	2	2	87	NA	1
1.54	7.54	3.8	1.2	2	0	87	NA	1
-3.29	-4.95	1.2	2.2	3	3	87	NA	1
-2.12	7.54	2.6	1.2	0	2	87	NA	1
-7.66	3	2.4	1.8	0	2	87	NA	1
-5.54	3.71	1.8	2.4	0	1	87	NA	1
-4.83	4.41	1.6	1.8	2	1	87	NA	1
-5.12	6.54	2.8	1.6	1	2	87	NA	1
-7.95	4.71	1.6	1.8	4	2	87	NA	1
1.29	9.36	3.2	1	0	1	87	NA	1
2.54	-5.54	1.2	2.4	3	3	87	NA	1
-9.24	-0.41	1.8	1.6	0	2	87	NA	1
-0.71	2.12	2.6	1.4	1	1	87	NA	1
3.83	-5.83	1.8	3.6	4	4	87	NA	1
13.36	-7.12	3.8	3.2	13	3	87	NA	1
10.36	0.71	3.6	1.8	6	2	87	NA	1
2.29	10.36	3	1	0	1	87	NA	1
1.71	8.95	3.6	1	1	0	87	NA	1
5.24	-1	2.2	2.2	0	1	87	NA	1
1.12	7.95	3.4	1.6	4	1	87	NA	1
6.54	-4.54	1.6	2	3	3	87	NA	1
5.12	4.12	2.8	1.4	0	1	87	NA	1
2.71	4.12	3.4	1.6	6	1	87	NA	1
6.24	-1.17	3	2.6	3	2	87	NA	1
3.83	-1.83	2.2	2.4	2	2	87	NA	1
0.29	1.54	1.25	3	6	3	87	NA	1
-10.24	-5.24	1.4	2.6	2	2	87	NA	1
-4.41	6.83	2.4	1.6	0	1	87	NA	1
-3.41	10.24	3.4	1.6	8	1	87	NA	1
0.12	-6.12	1.8	3.2	4	4	87	NA	1
-1.59	3.24	3	2.6	2	2	87	NA	1
-7.83	4.41	1.6	1.8	0	2	87	NA	1
-7.54	-0.12	1.6	2	4	2	87	NA	1
-7.83	-0.83	1.2	2.2	4	2	87	NA	1
-0.29	10.36	2.2	2.4	0	2	87	NA	1
-2.59	-0.59	1.8	2.8	3	2	87	NA	1
2	8.24	3.4	2.2	6	2	87	NA	1
2	10.66	3.4	1.6	0	1	87	NA	1
2	9.66	3.6	1.4	1	1	87	NA	1
-0.71	6.54	2.6	1.6	2	1	87	NA	1
1	8.66	2.8	1.2	0	1	87	NA	1
4.71	9.36	3	1.4	1	1	87	NA	1
0.71	12.78	3.2	1.2	3	1	87	NA	1
2.41	10.66	3.6	1.5	3	0	87	NA	1
1.71	13.78	3.6	1	3	0	87	NA	1
4.41	11.07	3.6	1.8	6	1	87	NA	1
4	10.66	3	1	0	1	87	NA	1
-4.41	9.24	2.6	1.4	1	1	87	NA	1
3	8.24	2.6	1.4	2	1	87	NA	1
2.71	6.71	3.4	1.6	3	2	87	NA	1
1.71	11.36	3.4	1.4	0	1	87	NA	1
1	10.66	2.4	1	2	1	87	NA	1
-4.41	8.24	2.6	1	0	1	87	NA	1
2.29	6.95	2.4	1.2	2	1	87	NA	1
-0.71	11.36	3	1.4	0	1	87	NA	1
-1.83	4.83	3.2	1.4	2	1	87	NA	1
-6.24	7.83	3	1.4	0	1	87	NA	1
-3.71	10.95	3.4	1.4	0	1	87	NA	1
0.29	8.95	3.8	1.4	2	0	87	NA	1
3	5.83	2.4	1.6	2	2	87	NA	1
4	7.66	3.8	1.8	0	1	88	NA	1
5.12	3.12	3.4	2.4	2	0	88	NA	1
3.71	11.36	3.8	1.4	0	0	88	NA	1
8.24	2.83	3.6	2.6	5	0	88	NA	1
9.95	2.12	3.2	2.6	0	0	88	NA	1
7.83	10.24	4.6	1	1	0	88	NA	1
4	11.07	3	1	0	0	88	NA	1
7.83	-1.41	3.2	2	3	0	88	NA	1
5.71	5.95	3.4	1.8	4	1	88	NA	1
4.71	11.36	3.4	1.6	0	0	88	NA	1
6.83	8.24	2.8	1	0	0	88	NA	1
6.12	9.36	4	1	0	1	88	NA	1
4.71	-0.71	2.6	2	1	1	88	NA	1
1	0	2.2	1.6	0	2	88	NA	1
0.71	-0.71	3.4	1.8	0	0	88	NA	1
5	12.07	3	1	0	0	88	NA	1
2.71	-0.71	2.2	1.8	0	0	88	NA	1
1	0	2	1.8	0	0	88	NA	1
2.41	0	2.4	1.8	2	0	88	NA	1
7.83	6.66	4	2.4	5	0	88	NA	1
7.24	2.41	4.2	2.2	4	1	88	NA	1
6.83	10.66	3.4	1	1	0	88	NA	1
4	9.66	2.8	1.2	0	0	88	NA	1
1.71	4.12	3	1.6	0	0	88	NA	1
5.41	6.24	3	1.4	0	0	88	NA	1
4.71	2.12	3	1.2	1	0	88	NA	1
7.12	6.54	3	1.2	1	0	88	NA	1
6.83	9.24	3	1.2	0	0	88	NA	1
3.41	4.83	2.8	1.4	0	0	88	NA	1
5.41	8.66	2.8	1.2	0	0	88	NA	1
6.41	0.41	2.8	2.6	2	0	88	NA	1
6.83	3.83	2.4	1.8	0	0	88	NA	1
NA	0.71	2.6	2	0	1	88	NA	1
8.54	9.95	3.8	1	0	0	88	NA	1
7.54	6.54	3.2	2.2	0	0	88	NA	1
2.71	0.71	3	2	0	1	88	NA	1
6.83	6.66	2.8	1.2	0	0	88	NA	1
-1.83	2	1.6	1	0	0	88	NA	1
4.71	11.36	3.2	1	0	0	88	NA	1
3.41	1.41	2.8	1.4	1	0	88	NA	1
6.83	8.66	3.8	1	0	0	88	NA	1
-0.71	0.71	2.8	1.6	0	1	88	NA	1
4.71	12.78	2.6	1	1	0	88	NA	1
1.88	2.71	1.8	1	0	0	88	NA	1
-1	-2.41	1.6	1.4	0	2	88	NA	1
4	3.83	2.2	1.4	0	1	88	NA	1
3.41	1.41	2.6	1.2	1	1	88	NA	1
4.12	3.12	2.4	1.2	0	1	88	NA	1
1	0	1.6	1.8	2	1	88	NA	1
0.71	-3.12	2.8	2	1	0	88	NA	1
2	7.24	2.6	1	1	0	88	NA	1
4.83	2.83	3	1.4	2	2	88	NA	1
NA	NA	2.2	1	0	0	88	NA	1
2.71	5.54	2.4	1	0	0	88	NA	1
4.41	-1	2.4	1.6	2	0	88	NA	1
3.83	1.41	2.6	2.2	3	1	88	NA	1
5.83	1.41	3	2	1	0	88	NA	1
11.66	1.83	3.8	2.6	3	0	88	NA	1
12.07	-1.59	3.4	2.6	2	0	88	NA	1
-1.71	0.29	1.8	1.2	0	0	88	NA	1
3.71	5.54	2.2	1.2	0	0	88	NA	1
7.54	8.54	2	1	0	0	88	NA	1
4.71	5.54	3	1	0	0	88	NA	1
7.12	3.12	3	1.4	2	0	88	NA	1
3.41	7.83	2.8	1.6	2	0	88	NA	1
6.54	6.95	3.2	1.8	1	1	88	NA	1
6.12	-5.12	1.4	1.4	0	1	88	NA	1
-2.12	-4.54	1	1.4	0	1	88	NA	1
0.29	0.71	2.8	1.8	4	1	88	NA	1
2.71	4.54	2.8	1	0	0	88	NA	1
3.83	-1	3.2	3.2	4	1	88	NA	1
-4	-5.24	1.2	2	0	1	88	NA	1
2.71	-4.12	2.4	2.2	2	1	88	NA	1
0	-1.41	2	1.4	1	0	88	NA	1
-2.41	-3.83	1.8	1.2	0	1	88	NA	1
3.41	1.41	2.4	2	2	0	88	NA	1
5.29	-3.54	4.2	2.2	3	1	88	NA	1
4.24	-1	3.6	2.4	3	1	88	NA	1
1.29	-3.12	1.8	1.8	0	0	88	NA	1
1.29	4.12	2.6	1	0	0	88	NA	1
6.83	10.66	3.2	1.2	0	0	88	NA	1
3	4.83	2.8	1.2	0	0	88	NA	1
3.71	-1.71	3.6	2	2	0	88	NA	1
12.07	-1.59	4	2.2	2	2	88	NA	1
4	6.24	3	1	1	0	88	NA	1
-5.54	-0.71	2.2	1	0	0	88	NA	1
2.71	-1.71	2.4	2	6	0	88	NA	1
4.41	2.83	2.2	1.6	3	0	88	NA	1
9.66	0.83	3.8	2.4	2	2	88	NA	1
1	0	2.6	1.6	1	0	88	NA	1
3.71	1.71	1.6	1.8	1	2	89	NA	1
1	-4.24	1.8	2.2	5	3	89	NA	1
5.95	-2.71	1.4	1.4	4	2	89	NA	1
8.83	-1	4.8	2.2	1	0	89	NA	1
0	0	2.75	1	0	0	89	NA	1
0	0	1	1	0	2	89	NA	1
2	0.83	1.8	1.4	0	4	89	NA	1
-0.71	0.71	1.8	1	0	3	89	NA	1
-2.71	9.36	1.2	1.2	4	1	89	NA	1
-6.83	-9.83	3	3.6	6	4	89	NA	1
2.59	12.48	2.4	1.2	0	4	89	NA	1
-1.41	2.41	1.6	1	0	3	89	NA	1
-0.71	1.71	1.4	1	0	2	89	NA	1
4	8.66	3.2	1	1	2	89	NA	1
4.41	2	2	1.2	1	3	89	NA	1
2	3.41	2.8	1.2	4	1	89	NA	1
5.29	4.54	3	1.2	6	0	89	NA	1
2	7.24	2.8	1	4	1	89	NA	1
5.12	5.12	3	1.4	0	1	89	NA	1
2.41	11.07	3.6	1.8	0	1	89	NA	1
-0.71	4.71	3.2	1.2	0	2	89	NA	1
-4.54	6.12	3	1	7	1	89	NA	1
4	9.66	3	1	0	2	89	NA	1
0	-2.41	2	1.4	2	3	89	NA	1
0	1.41	2	1.6	0	3	89	NA	1
3.41	4.41	2.8	2.4	0	2	89	NA	1
4.41	1.41	2.6	1.4	0	1	89	NA	1
4	2.83	2.8	1.4	0	1	89	NA	1
2.29	6.54	3	1.4	0	1	89	NA	1
-1.12	2.12	2.8	2	2	0	89	NA	1
0	5.83	3	1.4	3	1	89	NA	1
0	0	3.4	3.8	3	1	89	NA	1
3.41	-2	2.2	2.4	5	2	89	NA	1
3.41	1.41	3.4	2.2	6	0	89	NA	1
0	0	1.4	1.6	0	2	89	NA	1
-0.71	4.12	2	1	0	1	89	NA	1
2.41	-1	3.6	1.8	9	1	89	NA	1
0	2	3.6	3.8	0	2	89	NA	1
9.24	-6.83	2.8	4.2	8	3	89	NA	1
5.71	11.36	4.2	1.2	0	1	89	NA	1
-5.83	-1.41	1.4	1.6	6	4	89	NA	1
-2.41	7.83	3.2	1.6	5	3	89	NA	1
5	9.66	3.8	1	0	1	89	NA	1
0	9.66	3.2	1	0	2	89	NA	1
-1.41	7.24	3.6	1.2	0	1	89	NA	1
-2.41	3.41	3	1	0	2	89	NA	1
-0.71	1.71	1.6	1.4	4	2	89	NA	1
-2.29	10.36	4.2	1.2	0	0	89	NA	1
-1.71	2.71	2.6	1	1	1	89	NA	1
0.71	1.71	1.4	1.2	1	2	89	NA	1
1.29	3.12	2.8	1	0	2	89	NA	1
-7.12	-2.12	2	2	4	3	89	NA	1
7.83	4.24	4.6	1.8	8	0	89	NA	1
1.59	3.83	3.4	1.2	0	3	89	NA	1
NA	NA	2.2	1.6	0	3	89	NA	1
3	6.66	4.6	2	8	3	89	NA	1
1.29	7.54	4.2	1.2	2	3	89	NA	1
0	0	1.8	1.2	8	4	89	NA	1
3	7.24	3.8	1	2	1	89	NA	1
2	7.24	3.8	1	0	1	89	NA	1
NA	4.83	2.8	1	2	2	89	NA	1
-3.12	0.12	4	2.4	3	3	89	NA	1
-1.41	4.41	2.6	1	0	3	89	NA	1
-1	4.83	4	1	0	1	89	NA	1
-1.71	2.71	1.6	2	2	3	89	NA	1
6.54	0.12	5	2.4	5	0	89	NA	1
0.41	4.83	3.6	1	0	1	89	NA	1
-1.41	1	1.4	1.4	2	4	89	NA	1
-1.29	8.95	5	1	1	0	89	NA	1
-1.71	2.71	1.4	1.4	4	3	89	NA	1
2.71	7.95	4.5	1	1	1	89	NA	1
-2.41	8.66	4.2	1.4	2	1	89	NA	1
1	6.24	3	1.2	0	1	89	NA	1
-0.71	6.54	2.8	1	0	1	89	NA	1
-2.41	3.41	2.6	1.2	0	1	89	NA	1
-1.71	5.54	2	1	0	4	89	NA	1
0.71	4.12	1.6	1.4	0	3	89	NA	1
1.41	9.66	4.2	1.2	2	1	89	NA	1
0	7.24	4.6	1.8	2	4	89	NA	1
2.41	3.83	3.8	1.6	5	0	89	NA	1
-0.71	1.71	1.4	1.8	1	3	89	NA	1
0.17	1.41	3	1.2	0	0	9	NA	1
3.41	-3	2.8	1.4	10	0	9	NA	1
1.88	-3.71	3	1.4	11	0	9	NA	1
0.29	0.71	3	1	0	0	9	NA	1
1	1	3	1	0	0	9	NA	1
NA	3	3.2	1.4	0	0	9	NA	1
2.29	0.71	2.8	1	0	0	9	NA	1
3.83	2.59	3.8	1	0	0	9	NA	1
1.71	1.29	2.8	1	0	0	9	NA	1
1	3	3	1	0	0	9	NA	1
0	3.41	3	1	0	0	9	NA	1
1.17	4.41	3	1.2	0	0	9	NA	1
0.29	3.12	3	1	0	0	9	NA	1
0.29	4.71	2.8	1	0	0	9	NA	1
-5.41	3.41	2.6	1	0	0	9	NA	1
NA	1	4	1.2	0	0	9	NA	1
1.71	5.12	2.8	1	0	0	9	NA	1
1	2.41	3	1	0	0	9	NA	1
NA	5.41	3	1	0	0	9	NA	1
3.71	1.29	3	1	0	0	9	NA	1
2.71	0.29	3	1.8	12	0	9	NA	1
1.59	1.41	3	1	1	0	9	NA	1
2.29	3.71	3.4	1.4	0	0	9	NA	1
2.29	2.71	3	1	3	0	9	NA	1
2.29	0.71	3	1.4	0	0	9	NA	1
4.41	0.59	3	1	0	0	9	NA	1
5.83	-3.83	3	1.6	6	0	9	NA	1
1	-1.41	3.4	1.2	4	0	9	NA	1
1.59	-12.66	3	2.6	15	0	9	NA	1
0.88	-2.12	3	1	0	0	9	NA	1
3	-5.41	3	1.4	6	0	9	NA	1
2.29	-6.54	3.4	1.4	8	0	9	NA	1
2	-2	3.6	1.8	0	0	9	NA	1
2.29	1.29	3	1	0	0	9	NA	1
5.41	3	3.4	1	2	0	9	NA	1
2.41	1.59	3.2	1	0	0	9	NA	1
4	-8.24	3.4	2	6	0	9	NA	1
0.29	0.71	3.6	1	0	0	9	NA	1
5.41	-4.83	4	1.6	0	0	9	NA	1
5.12	2.29	3	1	0	0	9	NA	1
5.83	1.59	3.2	1	0	0	9	NA	1
2.71	1.29	3.6	1	0	0	9	NA	1
3.29	-0.71	4	1	0	0	9	NA	1
6.12	-2.12	4	1.2	2	0	9	NA	1
3.71	0.29	3.2	1	0	0	9	NA	1
2.71	-2.12	3	1	0	0	9	NA	1
5.41	-5.83	4	1.8	7	0	9	NA	1
5.41	3	3.4	1.4	0	0	9	NA	1
6.12	-0.71	3.2	1	0	0	9	NA	1
2.29	-1.12	3.8	1.2	0	0	9	NA	1
5.12	-1.54	3.4	1.2	3	0	9	NA	1
2.41	-0.83	3	1	0	0	9	NA	1
3.71	-1.12	4	1	0	0	9	NA	1
6.41	-4.83	3	1	0	0	9	NA	1
6.83	-4.83	3.8	1	0	0	9	NA	1
5.41	0.59	3.6	1.4	4	0	9	NA	1
3.71	-3.54	3	1	2	0	9	NA	1
10.24	-3	3.8	1.8	5	0	9	NA	1
