id	pt_num	day	beep	counter	timestamp	date	dyad	afraid	ashamed	distressed	guilty	hostile	irritable	jittery	nervous	scared	upset	frightened	shaky	angry	scornful	disgusted	loathing	sad	blue	downhearted	alone	lonely	active	alert	attentive	determined	enthusiastic	excited	inspired	interested	proud	strong
80000	8000	19	6	187	7190	1242	1	3	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	3	5	3	3	4
80000	8000	19	7	188	7192	1242	1	3	3	3	3	NA	3	3	3	3	5	3	3	3	3	3	3	3	3	3	3	3	5	5	5	6	5	3	3	4	3	5
80000	8000	19	8	189	7194	1242	1	3	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	5	5	4	4	3	4	3	4
80001	8000	1	1	1	32625	1160	2	3	3	4	3	4	4	4	4	3	4	3	3	4	4	5	3	4	4	3	3	3	4	6	4	5	3	3	4	3	5	4
80001	8000	1	2	2	32627	1160	2	3	3	4	3	4	4	4	3	3	4	3	3	4	4	4	3	4	4	4	3	3	4	7	5	6	3	3	4	4	4	4
80001	8000	1	3	3	32631	1160	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	7	6	6	6	6	NA	7	6	6
80001	8000	1	4	4	32632	1160	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	6	6	5	6	6	6	7	6
80001	8000	1	5	5	32633	1160	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	7	6	6	5	NA	6	6	6
80001	8000	1	6	6	32636	1160	2	3	3	4	3	3	6	3	3	3	3	3	4	3	3	4	4	4	5	3	3	3	3	4	4	7	3	3	4	3	4	5
80001	8000	1	7	7	32642	1160	2	3	3	3	3	4	7	3	3	3	4	3	3	4	3	3	3	3	3	3	3	3	3	4	3	4	4	3	3	3	4	4
80001	8000	1	8	8	32649	1160	2	3	3	3	3	3	4	3	4	3	4	3	4	4	4	3	4	3	3	4	3	3	4	6	5	6	4	4	NA	5	7	5
80001	8000	1	9	9	32651	1160	2	3	3	3	3	3	4	3	4	3	3	3	3	3	4	3	3	3	3	3	3	3	5	6	5	6	4	5	NA	6	5	6
80001	8000	2	1	11	32730	1164	2	3	3	4	3	3	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	6	4	5	4	4	5	5	5	5
80001	8000	2	2	12	32733	1164	2	3	3	4	3	3	3	3	3	NA	3	3	3	3	3	3	4	4	4	3	3	4	3	6	4	7	5	3	5	5	5	3
80001	8000	2	3	13	32734	1164	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	4	3	3	3	3	3	5	6	NA	6	6	7	NA	6	7	7
80001	8000	2	4	14	32740	1164	2	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	6	5	6	5	4	6	5	6	6
80001	8000	2	5	15	32742	1164	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	NA	3	3	3	3	6	6	7	6	5	6	6	5	5	5
80001	8000	2	6	16	32744	1164	2	3	3	3	3	3	4	3	3	3	3	3	3	3	3	NA	3	3	3	3	3	3	3	5	4	5	4	4	4	3	3	4
80001	8000	2	7	17	32745	1164	2	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	7	6	6	5	5	6	6	6	6
80001	8000	2	8	18	32746	1164	2	3	3	4	3	3	5	3	3	3	3	3	3	4	3	NA	3	4	3	3	3	3	4	6	4	6	4	4	4	3	6	6
80001	8000	2	9	19	32747	1164	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	3	3	3	3	6	4	5	4	4	3	4	6	4
80001	8000	2	10	20	32749	1164	2	3	3	3	3	4	5	3	3	3	3	3	3	4	3	NA	3	3	3	3	3	3	4	6	4	6	3	3	3	4	4	4
80001	8000	2	11	21	32757	1164	2	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	NA	NA	3	3	3	3	5	5	4	6	5	4	4	5	6	5
80001	8000	2	12	22	32762	1164	2	3	3	3	3	3	4	3	3	3	3	3	NA	3	3	3	3	3	3	3	3	3	5	6	6	6	5	4	5	4	7	6
80001	8000	3	1	24	32843	1168	2	3	3	4	3	3	7	3	3	3	4	3	3	3	3	NA	3	3	3	3	3	3	3	6	4	4	3	3	4	4	3	4
80001	8000	3	2	25	32844	1168	2	3	3	4	NA	3	7	3	3	3	3	3	NA	3	3	NA	3	4	5	3	3	3	3	6	3	NA	3	3	3	4	4	3
80001	8000	3	3	26	32846	1168	2	3	3	4	3	4	7	3	3	3	3	3	3	3	3	NA	3	3	3	3	3	3	3	7	4	5	3	3	3	4	5	3
80001	8000	3	4	27	32849	1168	2	3	3	3	3	3	5	3	3	3	3	3	3	3	3	4	3	3	3	3	NA	3	4	7	4	6	4	3	4	5	5	5
80001	8000	3	5	28	32850	1168	2	3	3	4	3	3	5	4	3	3	3	3	3	3	3	NA	3	4	4	3	3	3	4	7	5	6	5	4	5	6	5	5
80001	8000	3	6	29	32852	1168	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	7	5	6	5	4	5	6	6	5
80001	8000	3	7	30	32853	1168	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	NA	3	3	4	7	6	6	5	3	5	5	6	5
80001	8000	3	8	31	32856	1168	2	3	3	4	3	3	6	3	3	3	3	3	4	3	4	NA	3	4	4	3	3	3	3	5	4	3	4	3	4	4	5	3
80001	8000	3	9	32	32857	1168	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	3	3	3	4	7	5	6	4	3	4	6	5	5
80001	8000	3	10	33	32859	1168	2	3	3	6	3	3	7	3	3	3	3	3	4	3	4	5	3	4	6	6	3	3	3	3	3	3	3	3	3	3	3	4
80001	8000	3	11	34	32860	1168	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	7	5	6	4	4	4	5	5	5
80001	8000	3	12	35	32863	1168	2	3	3	7	3	3	7	3	3	3	4	3	3	3	3	6	3	4	5	7	3	NA	3	3	3	3	3	3	3	3	4	3
80001	8000	3	13	36	32869	1168	2	3	3	4	3	3	7	3	3	3	3	NA	3	3	3	5	3	4	5	4	3	3	3	5	3	4	3	3	4	3	5	3
80001	8000	3	14	37	32870	1168	2	3	3	5	3	4	7	4	3	3	3	3	3	3	3	NA	3	3	5	3	3	3	3	5	4	6	3	3	4	3	5	3
80001	8000	4	1	39	32955	1172	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	7	5	7	5	5	7	7	7	7
80001	8000	4	2	40	32956	1172	2	3	3	3	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	7	7	7	7	7	7	7	7	7
80001	8000	4	3	41	32960	1172	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	7	5	6	6	6	7	7
80001	8000	4	4	42	32961	1172	2	3	3	3	3	3	3	NA	3	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	6	6	6	6	6	6	6	6	6
80001	8000	4	5	43	32963	1172	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	5	7	6	5	6	6	7	7
80001	8000	4	6	44	32964	1172	2	3	3	3	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	7	6	7	5	5	6	6	6	7
80001	8000	4	7	45	32965	1172	2	3	3	3	3	3	3	4	3	3	3	3	4	3	3	3	3	NA	3	3	3	NA	5	7	5	6	6	5	NA	6	7	6
80001	8000	4	8	46	32970	1172	2	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	7	5	6	6	5	6	6	6	6
80001	8000	4	9	47	32977	1172	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	6	5	6	5	5	6	3
80001	8000	5	1	49	33047	1176	2	4	3	7	3	3	7	7	4	4	4	4	7	3	3	7	3	3	3	3	3	3	3	3	3	4	3	3	3	3	4	3
80001	8000	5	2	50	33051	1176	2	4	3	7	3	3	7	6	4	4	4	4	7	3	3	7	3	4	6	3	3	3	3	3	3	4	3	3	4	3	4	3
80001	8000	5	3	51	33053	1176	2	4	NA	7	3	3	7	7	4	4	4	4	7	3	3	7	3	4	7	3	3	3	3	4	3	4	3	3	3	4	4	4
80001	8000	5	4	52	33058	1176	2	4	3	6	3	3	7	7	4	4	4	4	6	3	3	7	3	4	4	3	3	3	3	5	5	4	3	4	4	4	4	4
80001	8000	5	5	53	33061	1176	2	3	3	6	3	3	6	6	3	4	3	4	6	3	3	5	3	3	4	3	3	3	3	5	3	4	3	3	4	3	4	3
80001	8000	5	6	54	33074	1176	2	4	3	7	3	3	7	7	4	4	7	4	7	3	3	6	3	4	7	3	3	3	3	4	3	5	3	3	3	4	5	3
80001	8000	5	7	55	33075	1176	2	4	3	7	3	3	7	7	6	4	4	4	7	3	3	7	3	5	7	3	3	3	3	3	3	4	3	3	3	3	3	3
80001	8000	5	8	56	33076	1176	2	4	NA	7	3	3	7	7	4	4	4	4	7	3	3	7	3	3	3	3	3	3	3	3	3	4	3	3	3	3	4	3
80001	8000	6	1	58	33158	1180	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	6	5	6	5	5	5	3
80001	8000	6	2	59	33160	1180	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	7	5	7	6	5	6	7	6	7
80001	8000	6	3	60	33163	1180	2	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	7	6	7	6	7	7	6	5	7
80001	8000	6	4	61	33164	1180	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	6	7	6	7	6	6	6	7	6	6
80001	8000	6	5	62	33165	1180	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	7	5	6	5	5	6	6	6	6
80001	8000	6	6	63	33166	1180	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	6	6	5	6	6	5	6	6	6	6
80001	8000	6	7	64	33172	1180	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	3	3	5	7	6	6	4	5	6	4	5	5
80001	8000	6	8	65	33173	1180	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	5	7	4	5	7	5	6	5	6	6
80001	8000	7	1	67	33242	1184	2	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	5	6	6	6	6	5	6	6
80001	8000	7	2	68	33244	1184	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	3	6	6	6	6	6	6	6
80001	8000	7	3	69	33245	1184	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	3	6	6	6	6	6	6	6
80001	8000	7	4	70	33246	1184	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	5	NA	6	7	6	6	5	5	6	6
80001	8000	7	5	71	33247	1184	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	6	5	6	5	5	5	4	6	5
80001	8000	7	6	72	33248	1184	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	5	6	6	6	6	6	6	6
80001	8000	7	7	73	33252	1184	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	5	5	5	5	5	6	6	5
80001	8000	7	8	74	33255	1184	2	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	5	6	5	5	5	5	6	6
80001	8000	8	1	76	33335	1188	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	5	6	6	6	6	6	6	6
80001	8000	8	2	77	33337	1188	2	3	3	3	3	3	3	3	3	3	3	6	3	3	3	3	3	3	3	3	3	3	6	6	5	3	5	6	5	5	6	6
80001	8000	8	3	78	33339	1188	2	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	3	3	3	3	3	5	6	5	6	6	5	7	6	6	6
80001	8000	8	4	79	33343	1188	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	NA	6	NA	6	6	6	6	6
80001	8000	8	5	80	33347	1188	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	6	6	6	6	6	5	6	6	6	6
80001	8000	8	6	81	33349	1188	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	4	6	5	6	5	6	6	5
80001	8000	8	7	82	33351	1188	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	5	6	5	6	6	5	6	6
80001	8000	8	8	83	33359	1188	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	5	6	5	3	6	6	6	3	6	6
80001	8000	9	1	85	33444	1192	2	3	3	3	NA	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	7	6	5	7	6	7	7	7	7	7
80001	8000	9	2	86	33450	1192	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	3	5	6	5	7	6	6	6	6	6	6
80001	8000	9	3	87	33464	1192	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	7	NA	6	7	7	7	7	7	6	7
80001	8000	9	4	88	33465	1192	2	3	3	3	3	3	3	4	3	3	3	3	4	3	3	3	3	3	3	3	3	3	4	5	4	7	5	5	6	6	3	6
80001	8000	9	5	89	33470	1192	2	3	3	3	3	3	3	4	3	3	3	3	4	3	3	3	3	3	3	3	3	3	6	6	5	7	6	3	5	7	6	6
80001	8000	10	1	91	33578	1196	2	3	3	3	3	3	3	4	3	3	3	3	4	3	3	3	3	3	3	3	3	3	7	7	6	7	7	7	7	7	7	7
80001	8000	10	2	92	33582	1196	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	6	6	3	NA	6	6	6	6	6	6
80001	8000	10	3	93	33583	1196	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	3	6	6	6	3	NA	6	6
80001	8000	10	4	94	33584	1196	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	3	6	6	6	6	NA	6	6
80001	8000	11	1	96	33664	1199	2	3	3	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	7	7	3	7	NA	7	7	7	7	7
80001	8000	11	2	97	33665	1199	2	3	3	3	3	3	3	4	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	7	6	7	7	7	7	7	7	7	7
80001	8000	11	3	98	33667	1199	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	7	7	7	7	7	7	7	7	7	7
80001	8000	11	4	99	33668	1199	2	3	3	3	3	3	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	7	7	7	7	7	7	7	3	7	7
80001	8000	11	5	100	33669	1199	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	7	7	7	7	7	7	7	7	7	7
80001	8000	11	6	101	33672	1199	2	3	3	3	3	3	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	7	3	7	7	7	7	7	7	7	7
80001	8000	11	7	102	33673	1199	2	3	3	3	3	3	3	4	4	3	3	3	4	3	3	3	3	3	3	3	3	3	7	7	7	7	7	7	7	7	7	7
80001	8000	11	8	103	33676	1199	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	3	6	6	6	6	6	6	6
80001	8000	11	9	104	33678	1199	2	3	3	3	3	3	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	6	6	3	6	6	6	6	6	6	6
80001	8000	11	10	105	33685	1199	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	7	7	3	7	7	7	7	7	7	7
80001	8000	11	11	106	33686	1199	2	3	3	3	3	3	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	7	7	3	7	7	7	3	7	7	7
80001	8000	12	1	108	33768	1202	2	3	3	7	3	3	3	4	3	3	3	3	3	3	3	3	4	3	3	3	3	3	7	7	6	7	7	7	3	7	7	7
80001	8000	12	2	109	33773	1202	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	6	6	6	6	6	6	6
80001	8000	12	3	110	33777	1202	2	3	3	3	3	3	3	7	3	3	3	3	3	3	3	3	3	3	3	3	3	3	7	5	7	7	7	7	7	7	7	7
80001	8000	12	4	111	33785	1202	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	3	6	6	6	6	6	6	6
80001	8000	12	5	112	33796	1202	2	3	3	3	3	3	3	4	3	3	3	3	4	3	3	3	4	3	3	3	3	3	7	3	7	7	7	7	7	6	7	3
80001	8000	13	1	114	33880	1206	2	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	7	6	6	7	6	7	6
80001	8000	13	2	115	33882	1206	2	3	3	3	3	3	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	NA	7	6	6	NA	6	7	7
80001	8000	13	3	116	33884	1206	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	3	6	6	6	6	6	6	6
80001	8000	13	4	117	33887	1206	2	3	3	3	3	3	3	3	4	3	3	3	4	3	3	3	3	3	3	3	3	3	6	6	5	7	6	5	7	5	7	6
80001	8000	13	5	118	33893	1206	2	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	7	6	6	7	7	7	7	7	7	6
80001	8000	13	6	119	33894	1206	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	6	6	6	6	6	6	6
80001	8000	13	7	120	33899	1206	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	7	6	6	7	6	NA	6	6	6	6
80001	8000	13	8	121	33903	1206	2	3	3	3	3	3	3	4	3	3	3	3	4	3	3	3	3	3	3	3	3	3	6	7	7	7	7	6	7	3	7	7
80001	8000	14	1	123	33977	1210	2	3	3	3	3	3	3	4	3	3	4	3	4	4	4	3	3	4	4	3	3	3	6	6	6	7	6	5	7	6	6	7
80001	8000	14	2	124	33980	1210	2	3	3	3	3	3	3	4	3	3	4	3	4	3	3	3	3	4	3	3	3	3	7	6	7	7	5	4	7	5	7	6
80001	8000	14	3	125	33983	1210	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	7	7	7	7	7	7	7	7
80001	8000	14	4	126	33986	1210	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	3	6	6	6	6	6	6	6
80001	8000	14	5	127	33990	1210	2	3	3	3	3	3	3	4	3	3	3	3	4	3	3	3	3	3	3	3	3	3	5	6	5	7	6	7	7	7	7	7
80001	8000	14	6	128	33994	1210	2	3	3	3	3	3	3	4	3	3	3	3	4	3	3	3	3	3	3	3	3	3	5	5	5	7	6	6	7	6	7	5
80001	8000	15	1	130	34088	1214	2	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	3	3	3	3	3	6	6	6	6	6	6	7	6	7	6
80001	8000	15	2	131	34093	1214	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	3	6	6	6	6	6	6	6
80001	8000	15	3	132	34098	1214	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	6	6	6	6	6	6	6	6	6	6
80001	8000	15	4	133	34101	1214	2	3	3	3	3	3	4	4	3	3	3	3	3	4	4	4	3	3	3	3	3	3	7	6	5	7	6	5	6	4	6	6
80001	8000	15	5	134	34107	1214	2	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	3	3	3	3	3	6	6	6	6	6	6	6	6	6	6
80001	8000	15	6	135	34108	1214	2	3	3	3	3	4	4	4	3	3	3	3	4	4	5	5	3	4	3	4	3	3	6	6	4	7	4	4	3	4	6	5
80001	8000	15	7	136	34112	1214	2	3	6	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	5	6	6	4	6	6	6	6
80001	8000	16	1	138	34217	1218	2	NA	3	3	3	3	4	4	3	3	3	3	4	3	4	3	3	3	3	3	3	3	4	5	4	7	5	4	6	4	7	7
80001	8000	16	2	139	34219	1218	2	3	3	3	3	3	6	4	3	3	3	3	4	3	4	3	3	3	3	3	3	3	3	4	4	7	6	4	6	4	7	6
80001	8000	16	3	140	34224	1218	2	3	3	3	3	3	4	4	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	5	4	7	3	3	7	4	7	5
80001	8000	16	4	141	34228	1218	2	3	3	3	3	3	5	4	3	3	3	3	4	3	4	4	3	4	4	3	4	3	4	5	4	7	3	4	5	3	7	4
80001	8000	17	1	143	34311	1222	2	3	3	3	3	3	4	4	3	3	4	3	4	4	5	4	3	3	4	4	3	3	4	6	3	7	3	3	5	3	6	5
80001	8000	17	2	144	34314	1222	2	3	3	3	3	3	4	4	3	3	4	3	4	4	4	4	3	4	4	4	3	3	4	5	4	7	3	3	5	4	7	6
80001	8000	17	3	145	34321	1222	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	6	6	6	6	6	6	6
80001	8000	17	4	146	34322	1222	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	3	3	3	6	6	6	6	6	6	6	6	6	6
80001	8000	17	5	147	34326	1222	2	3	3	3	3	3	4	4	3	3	3	3	4	3	4	3	3	3	3	3	3	3	4	5	5	7	4	4	6	5	6	6
80001	8000	17	6	148	34328	1222	2	3	3	3	3	3	4	4	3	3	3	3	4	3	4	3	3	3	3	3	3	3	4	5	4	7	3	4	4	4	7	6
80001	8000	18	1	150	34424	1226	2	3	3	6	3	3	7	4	4	3	6	3	4	5	3	6	3	4	4	6	3	3	6	5	3	3	3	3	3	3	5	3
80001	8000	18	2	151	34428	1226	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	7	6	6	6	6	6	6	6	6	6
80001	8000	18	3	152	34430	1226	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	6	6	6	6	6	6	6
80001	8000	18	4	153	34437	1226	2	3	3	4	3	3	7	5	4	4	7	3	3	7	7	7	3	3	6	6	3	3	5	6	4	7	5	4	3	4	5	4
80001	8000	18	5	154	34442	1226	2	3	3	7	3	7	7	5	5	3	7	3	4	6	7	7	3	6	6	6	3	3	5	6	3	7	3	3	3	3	4	4
80001	8000	19	1	156	34529	1230	2	3	3	3	3	3	4	3	3	3	5	3	3	4	4	5	3	3	4	3	3	3	4	3	3	3	4	4	4	4	4	4
80001	8000	19	2	157	34534	1230	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	6	6	3	6	5	4	4	6	4	6
80001	8000	19	3	158	34537	1230	2	3	3	3	3	3	3	4	4	3	4	NA	4	3	3	4	3	4	3	3	3	3	5	7	4	7	5	4	4	4	4	6
80001	8000	19	4	159	34541	1230	2	4	3	5	4	NA	6	5	4	4	4	3	4	4	6	6	3	5	6	4	3	4	3	5	3	7	3	3	4	3	5	4
80001	8000	19	5	160	34544	1230	2	3	3	7	3	3	7	3	3	3	3	3	3	3	3	6	3	3	3	3	3	3	3	7	4	7	3	3	4	6	4	3
80001	8000	19	6	161	34546	1230	2	3	3	3	3	3	3	3	4	3	3	NA	3	3	3	3	3	3	3	3	3	3	6	7	4	7	5	6	4	7	5	6
80001	8000	19	7	162	34550	1230	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	5	4	7	6	5	5	6	5	6
80001	8000	20	1	164	7018	1234	2	3	3	3	3	3	4	4	3	3	3	3	4	3	3	3	3	3	NA	3	3	3	5	6	5	5	4	4	4	4	5	5
80001	8000	20	2	165	7020	1234	2	3	3	3	3	3	5	4	3	3	3	3	4	3	3	3	3	3	3	3	3	3	4	5	6	6	5	3	5	4	5	5
80001	8000	20	3	166	7025	1234	2	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	4	6	4	3	4	4	5	5
80001	8000	20	4	167	7026	1234	2	3	3	4	3	3	4	4	3	3	4	3	4	3	5	4	3	4	4	4	3	3	3	5	4	6	6	3	6	4	5	5
80001	8000	20	5	168	7028	1234	2	3	3	3	3	3	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	4	6	3	3	5	4	4	4
80001	8000	20	6	169	7029	1234	2	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	4	6	5	6	3	3	3	4	5	4
80001	8000	20	7	170	7032	1234	2	3	3	4	3	3	4	4	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	5	4	6	4	3	4	5	6	5
80001	8000	20	8	171	7035	1234	2	3	3	3	3	3	7	4	3	3	4	3	4	3	6	4	3	4	4	4	3	3	4	6	4	6	3	3	3	4	4	3
80001	8000	21	1	173	7086	1238	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	7	5	7	5	5	6	5	6	6
80001	8000	21	2	174	7088	1238	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	7	3	3	3	3	3	3	5	5	5	6	5	5	6	5	6	6
80001	8000	21	3	175	7090	1238	2	3	3	3	3	3	3	3	3	3	3	3	5	3	3	3	3	3	3	3	3	3	3	4	5	7	5	3	6	5	5	4
80001	8000	21	4	176	7091	1238	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	7	6	7	7	7	NA	7	5	6
80001	8000	21	5	177	7092	1238	2	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	7	6	6	7	3	7	6	7	NA
80001	8000	21	6	178	7094	1238	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	5	7	5	4	6	5	6	3
80001	8000	21	7	179	7095	1238	2	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	5	6	4	7	5	3	6	5	6	NA
80001	8000	21	8	180	7103	1238	2	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	5	7	5	3	5	5	6	6
80001	8000	21	9	181	7105	1238	2	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	5	7	4	3	6	5	6	5
80001	8000	22	1	183	7187	1242	2	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	3	NA	3	3	3	5	7	5	7	6	5	6	5	6	6
80001	8000	22	2	184	7189	1242	2	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	NA	6	6	7	5	5	6	5	6	6
80001	8000	22	3	185	7191	1242	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	3	5	7	3	5	6	5	6	6
