id	begin_day_ema	begin_time_ema	finish_day_ema	finish_time_ema	begin_day_eod	begin_time_eod	finish_day_eod	finish_time_eod	duration_ema	duration_eod	happy	ashamed	proud	nervous	confident	hostile	sad	excited	angry	relaxed	interaction	dom_sub_you	warm_cold_you	happy_interaction	nervous_interaction	sad_interaction	excited_interaction	angry_interaction	relaxed_interaction	day	beep
8	2018-10-27T00:00:00Z	2018-10-27T14:51:37Z	2018-10-27T00:00:00Z	2018-10-27T14:56:43Z	2018-10-27T00:00:00Z	2018-10-28T03:20:20Z	2018-10-27T00:00:00Z	2018-10-27T04:00:00Z	306	-84020	48	30	30	35	42	6	32	26	10	50	1	0	40	72	0	15	54	2	94	NA	NA
8	2018-10-27T00:00:00Z	2018-10-27T17:30:42Z	2018-10-27T00:00:00Z	2018-10-27T17:35:10Z	2018-10-27T00:00:00Z	2018-10-28T03:20:20Z	2018-10-27T00:00:00Z	2018-10-27T04:00:00Z	268	-84020	72	6	22	5	73	8	6	78	3	83	1	-2	42	93	4	6	93	6	94	NA	NA
8	2018-10-27T00:00:00Z	2018-10-27T19:35:37Z	2018-10-27T00:00:00Z	2018-10-27T19:39:55Z	2018-10-27T00:00:00Z	2018-10-28T03:20:20Z	2018-10-27T00:00:00Z	2018-10-27T04:00:00Z	258	-84020	79	5	61	3	63	5	3	73	1	86	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	2018-10-27T00:00:00Z	2018-10-27T21:31:40Z	2018-10-27T00:00:00Z	2018-10-27T21:35:27Z	2018-10-27T00:00:00Z	2018-10-28T03:20:20Z	2018-10-27T00:00:00Z	2018-10-27T04:00:00Z	227	-84020	92	2	54	13	69	44	57	47	89	14	1	40	39	26	22	10	58	83	50	NA	NA
8	2018-10-28T00:00:00Z	2018-10-28T14:56:13Z	2018-10-28T00:00:00Z	2018-10-28T14:59:11Z	2018-10-28T00:00:00Z	2018-10-29T02:55:53Z	2018-10-28T00:00:00Z	2018-10-28T04:00:00Z	178	-82553	47	1	45	2	51	5	0	57	0	81	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	2018-10-28T00:00:00Z	2018-10-28T17:59:42Z	2018-10-28T00:00:00Z	2018-10-28T18:02:35Z	2018-10-28T00:00:00Z	2018-10-29T02:55:53Z	2018-10-28T00:00:00Z	2018-10-28T04:00:00Z	173	-82553	31	1	49	42	29	1	5	22	0	37	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	2018-10-28T00:00:00Z	2018-10-28T20:11:06Z	2018-10-28T00:00:00Z	2018-10-28T20:14:01Z	2018-10-28T00:00:00Z	2018-10-29T02:55:53Z	2018-10-28T00:00:00Z	2018-10-28T04:00:00Z	175	-82553	63	0	57	4	64	5	1	68	2	78	1	0	44	79	3	0	71	3	85	NA	NA
8	2018-10-28T00:00:00Z	2018-10-28T21:57:25Z	2018-10-28T00:00:00Z	2018-10-28T22:01:06Z	2018-10-28T00:00:00Z	2018-10-29T02:55:53Z	2018-10-28T00:00:00Z	2018-10-28T04:00:00Z	221	-82553	88	0	67	0	81	0	2	81	0	86	1	3	49	96	5	7	70	3	100	NA	NA
8	2018-10-29T00:00:00Z	2018-10-29T15:14:49Z	2018-10-29T00:00:00Z	2018-10-29T15:20:26Z	2018-10-29T00:00:00Z	2018-10-30T03:07:19Z	2018-10-29T00:00:00Z	2018-10-29T04:00:00Z	337	-83239	74	0	62	25	81	0	0	89	0	82	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	2018-10-29T00:00:00Z	2018-10-29T17:29:42Z	2018-10-29T00:00:00Z	2018-10-29T17:33:23Z	2018-10-29T00:00:00Z	2018-10-30T03:07:19Z	2018-10-29T00:00:00Z	2018-10-29T04:00:00Z	221	-83239	69	0	55	0	74	0	0	51	0	77	1	4	50	75	0	0	75	0	68	NA	NA
8	2018-10-29T00:00:00Z	2018-10-29T19:16:08Z	2018-10-29T00:00:00Z	2018-10-29T19:24:07Z	2018-10-29T00:00:00Z	2018-10-30T03:07:19Z	2018-10-29T00:00:00Z	2018-10-29T04:00:00Z	479	-83239	46	0	49	0	56	0	0	38	0	57	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	2018-10-29T00:00:00Z	2018-10-29T22:02:30Z	2018-10-29T00:00:00Z	2018-10-29T22:05:59Z	2018-10-29T00:00:00Z	2018-10-30T03:07:19Z	2018-10-29T00:00:00Z	2018-10-29T04:00:00Z	209	-83239	43	0	43	45	42	0	0	20	0	34	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	2018-10-30T00:00:00Z	2018-10-30T15:39:06Z	2018-10-30T00:00:00Z	2018-10-30T15:41:30Z	2018-10-30T00:00:00Z	2018-10-31T01:00:07Z	2018-10-30T00:00:00Z	2018-10-30T04:00:00Z	144	-75607	40	0	44	45	40	0	0	34	0	54	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	2018-10-30T00:00:00Z	2018-10-30T17:56:11Z	2018-10-30T00:00:00Z	2018-10-30T17:58:21Z	2018-10-30T00:00:00Z	2018-10-31T01:00:07Z	2018-10-30T00:00:00Z	2018-10-30T04:00:00Z	130	-75607	30	3	23	46	34	5	3	33	1	75	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	2018-10-30T00:00:00Z	2018-10-30T22:15:56Z	2018-10-30T00:00:00Z	2018-10-30T22:19:27Z	2018-10-30T00:00:00Z	2018-10-31T01:00:07Z	2018-10-30T00:00:00Z	2018-10-30T04:00:00Z	211	-75607	67	0	62	3	53	0	0	29	3	68	1	0	42	59	0	0	78	3	90	NA	NA
8	2018-10-31T00:00:00Z	2018-10-31T16:58:50Z	2018-10-31T00:00:00Z	2018-10-31T17:00:56Z	2018-10-31T00:00:00Z	2018-11-01T01:00:35Z	2018-10-31T00:00:00Z	2018-10-31T04:00:00Z	126	-75635	39	0	29	51	46	0	0	47	0	56	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	2018-10-31T00:00:00Z	2018-10-31T21:38:23Z	2018-10-31T00:00:00Z	2018-10-31T21:42:52Z	2018-10-31T00:00:00Z	2018-11-01T01:00:35Z	2018-10-31T00:00:00Z	2018-10-31T04:00:00Z	269	-75635	36	0	34	3	41	4	0	35	0	71	1	-1	50	88	7	4	95	2	86	NA	NA
8	2018-10-31T00:00:00Z	2018-10-31T23:56:46Z	2018-10-31T00:00:00Z	2018-11-01T00:00:17Z	2018-10-31T00:00:00Z	2018-11-01T01:00:35Z	2018-10-31T00:00:00Z	2018-10-31T04:00:00Z	211	-75635	91	0	77	2	87	0	5	93	0	93	1	2	49	94	0	0	87	0	94	NA	NA
8	2018-11-01T00:00:00Z	2018-11-01T16:01:53Z	2018-11-01T00:00:00Z	2018-11-01T16:03:46Z	NA	NA	NA	NA	113	NA	18	3	50	17	69	0	0	19	42	58	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	2018-11-01T00:00:00Z	2018-11-01T18:40:14Z	2018-11-01T00:00:00Z	2018-11-01T18:44:07Z	NA	NA	NA	NA	233	NA	46	6	45	11	47	17	11	9	32	17	1	0	50	55	5	3	54	14	69	NA	NA
8	2018-11-01T00:00:00Z	2018-11-01T20:15:57Z	2018-11-01T00:00:00Z	2018-11-01T20:18:36Z	NA	NA	NA	NA	159	NA	50	6	46	2	49	9	3	50	27	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	2018-11-01T00:00:00Z	2018-11-01T23:12:43Z	2018-11-01T00:00:00Z	2018-11-01T23:14:58Z	NA	NA	NA	NA	135	NA	54	4	46	0	53	17	0	31	21	69	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	2018-11-01T00:00:00Z	2018-11-02T01:03:01Z	2018-11-01T00:00:00Z	2018-11-02T01:08:02Z	NA	NA	NA	NA	301	NA	21	5	55	15	33	1	37	9	42	63	1	-22	48	31	80	11	57	0	57	NA	NA
8	2018-11-02T00:00:00Z	2018-11-02T15:55:26Z	2018-11-02T00:00:00Z	2018-11-02T15:57:15Z	2018-11-02T00:00:00Z	2018-11-03T01:05:42Z	2018-11-02T00:00:00Z	2018-11-02T04:00:00Z	109	-75942	50	2	42	3	47	0	5	50	0	46	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	2018-11-02T00:00:00Z	2018-11-02T19:03:38Z	2018-11-02T00:00:00Z	2018-11-02T19:05:34Z	2018-11-02T00:00:00Z	2018-11-03T01:05:42Z	2018-11-02T00:00:00Z	2018-11-02T04:00:00Z	116	-75942	57	4	32	6	45	2	0	45	13	55	1	0	42	65	1	4	76	5	74	NA	NA
8	2018-11-02T00:00:00Z	2018-11-02T21:33:48Z	2018-11-02T00:00:00Z	2018-11-02T21:35:47Z	2018-11-02T00:00:00Z	2018-11-03T01:05:42Z	2018-11-02T00:00:00Z	2018-11-02T04:00:00Z	119	-75942	71	4	52	3	50	4	2	52	0	78	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	2018-11-02T00:00:00Z	2018-11-02T23:41:48Z	2018-11-02T00:00:00Z	2018-11-02T23:46:52Z	2018-11-02T00:00:00Z	2018-11-03T01:05:42Z	2018-11-02T00:00:00Z	2018-11-02T04:00:00Z	304	-75942	71	1	52	2	70	2	8	57	2	85	1	3	47	59	2	6	57	4	91	NA	NA
8	2018-11-03T00:00:00Z	2018-11-03T15:04:26Z	2018-11-03T00:00:00Z	2018-11-03T15:19:46Z	2018-11-03T00:00:00Z	2018-11-04T03:30:23Z	2018-11-03T00:00:00Z	2018-11-03T04:00:00Z	920	-84623	53	5	61	5	75	6	11	64	3	66	1	0	37	80	1	1	74	2	80	NA	NA
8	2018-11-03T00:00:00Z	2018-11-03T17:38:03Z	2018-11-03T00:00:00Z	2018-11-03T17:39:54Z	2018-11-03T00:00:00Z	2018-11-04T03:30:23Z	2018-11-03T00:00:00Z	2018-11-03T04:00:00Z	111	-84623	61	16	58	3	71	0	0	62	0	95	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	2018-11-03T00:00:00Z	2018-11-03T22:29:59Z	2018-11-03T00:00:00Z	2018-11-03T22:32:55Z	2018-11-03T00:00:00Z	2018-11-04T03:30:23Z	2018-11-03T00:00:00Z	2018-11-03T04:00:00Z	176	-84623	69	1	64	2	69	2	1	68	2	77	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	2018-11-04T00:00:00Z	2018-11-04T17:51:27Z	2018-11-04T00:00:00Z	2018-11-04T17:54:12Z	2018-11-04T00:00:00Z	2018-11-05T04:59:27Z	2018-11-05T00:00:00Z	2018-11-05T05:00:00Z	165	33	74	0	73	1	88	1	0	76	0	93	1	0	50	100	1	2	91	0	98	NA	NA
8	2018-11-04T00:00:00Z	2018-11-04T21:15:02Z	2018-11-04T00:00:00Z	2018-11-04T21:18:20Z	2018-11-04T00:00:00Z	2018-11-05T04:59:27Z	2018-11-05T00:00:00Z	2018-11-05T05:00:00Z	198	33	71	3	65	3	65	3	0	70	1	78	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	2018-11-04T00:00:00Z	2018-11-04T23:07:18Z	2018-11-04T00:00:00Z	2018-11-04T23:09:47Z	2018-11-04T00:00:00Z	2018-11-05T04:59:27Z	2018-11-05T00:00:00Z	2018-11-05T05:00:00Z	149	33	74	0	62	2	78	0	0	82	0	92	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	2018-11-04T00:00:00Z	2018-11-05T01:31:34Z	2018-11-04T00:00:00Z	2018-11-05T01:35:02Z	2018-11-04T00:00:00Z	2018-11-05T04:59:27Z	2018-11-05T00:00:00Z	2018-11-05T05:00:00Z	208	33	23	2	34	3	36	10	1	20	28	79	1	1	48	74	14	4	77	3	95	NA	NA
8	NA	NA	NA	NA	2018-11-05T00:00:00Z	2018-11-06T02:03:09Z	2018-11-05T00:00:00Z	2018-11-05T05:00:00Z	NA	-75789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9	2018-11-02T00:00:00Z	2018-11-02T14:45:28Z	2018-11-02T00:00:00Z	2018-11-02T15:02:59Z	NA	NA	NA	NA	1051	NA	50	0	15	10	50	0	0	29	0	49	1	0	25	10	0	0	10	0	90	1	NA
9	2018-11-02T00:00:00Z	2018-11-02T19:37:01Z	2018-11-02T00:00:00Z	2018-11-02T19:50:33Z	NA	NA	NA	NA	812	NA	50	0	10	10	30	0	0	10	0	70	0	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
10	2018-10-30T00:00:00Z	2018-10-30T13:07:51Z	2018-10-30T00:00:00Z	2018-10-30T13:14:04Z	2018-10-30T00:00:00Z	2018-10-31T01:00:40Z	2018-10-30T00:00:00Z	2018-10-30T04:00:00Z	373	-75640	90	0	70	20	80	0	10	45	0	45	1	35	50	90	0	0	90	0	70	1	NA
10	2018-10-30T00:00:00Z	2018-10-30T15:43:41Z	2018-10-30T00:00:00Z	2018-10-30T15:48:28Z	2018-10-30T00:00:00Z	2018-10-31T01:00:40Z	2018-10-30T00:00:00Z	2018-10-30T04:00:00Z	287	-75640	88	0	70	0	80	0	0	66	0	100	1	0	50	85	0	0	50	0	100	1	NA
10	2018-10-30T00:00:00Z	2018-10-30T17:54:37Z	2018-10-30T00:00:00Z	2018-10-30T17:59:02Z	2018-10-30T00:00:00Z	2018-10-31T01:00:40Z	2018-10-30T00:00:00Z	2018-10-30T04:00:00Z	265	-75640	75	0	70	0	60	0	10	50	0	80	1	0	50	50	0	0	20	0	75	1	NA
10	2018-10-30T00:00:00Z	2018-10-30T21:03:13Z	2018-10-30T00:00:00Z	2018-10-30T21:07:54Z	2018-10-30T00:00:00Z	2018-10-31T01:00:40Z	2018-10-30T00:00:00Z	2018-10-30T04:00:00Z	281	-75640	50	10	20	0	65	30	39	65	60	50	1	0	50	65	0	0	35	0	65	1	NA
10	2018-10-30T00:00:00Z	2018-10-30T23:47:39Z	2018-10-30T00:00:00Z	2018-10-31T00:00:07Z	2018-10-30T00:00:00Z	2018-10-31T01:00:40Z	2018-10-30T00:00:00Z	2018-10-30T04:00:00Z	748	-75640	70	0	15	0	63	12	4	72	9	84	1	0	50	84	0	0	50	0	82	1	NA
10	2018-10-31T00:00:00Z	2018-10-31T13:07:26Z	2018-10-31T00:00:00Z	2018-10-31T13:12:51Z	NA	NA	NA	NA	325	NA	76	0	44	0	82	0	0	75	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	2	NA
10	2018-10-31T00:00:00Z	2018-10-31T15:12:42Z	2018-10-31T00:00:00Z	2018-10-31T15:15:27Z	NA	NA	NA	NA	165	NA	91	0	50	0	63	0	0	73	0	100	1	0	50	71	0	0	50	0	77	2	NA
10	2018-10-31T00:00:00Z	2018-10-31T18:24:02Z	2018-10-31T00:00:00Z	2018-10-31T18:27:39Z	NA	NA	NA	NA	217	NA	58	0	52	11	27	9	16	59	29	46	1	-37	-27	63	0	27	17	15	27	2	NA
10	2018-10-31T00:00:00Z	2018-10-31T20:27:38Z	2018-10-31T00:00:00Z	2018-10-31T20:35:28Z	NA	NA	NA	NA	470	NA	73	0	13	9	61	0	14	71	0	42	1	0	48	72	5	0	63	0	70	2	NA
10	2018-10-31T00:00:00Z	2018-10-31T22:20:02Z	2018-10-31T00:00:00Z	2018-10-31T22:23:24Z	NA	NA	NA	NA	202	NA	86	0	0	0	59	0	16	72	0	65	1	0	49	80	2	6	67	3	31	2	NA
10	2018-11-01T00:00:00Z	2018-11-01T13:37:03Z	2018-11-01T00:00:00Z	2018-11-01T13:45:31Z	NA	NA	NA	NA	508	NA	79	0	52	0	74	0	0	71	0	90	1	0	50	74	0	0	55	0	91	3	NA
10	2018-11-01T00:00:00Z	2018-11-01T15:44:11Z	2018-11-01T00:00:00Z	2018-11-01T15:47:22Z	NA	NA	NA	NA	191	NA	60	0	61	0	60	0	0	55	0	90	1	0	50	80	0	0	61	0	90	3	NA
10	2018-11-01T00:00:00Z	2018-11-01T17:57:38Z	2018-11-01T00:00:00Z	2018-11-01T18:03:18Z	NA	NA	NA	NA	340	NA	71	0	25	0	66	0	0	64	0	90	1	0	50	79	0	0	61	0	82	3	NA
10	2018-11-01T00:00:00Z	2018-11-01T20:31:58Z	2018-11-01T00:00:00Z	2018-11-01T20:39:03Z	NA	NA	NA	NA	425	NA	83	0	32	0	71	0	7	60	1	92	1	0	50	71	0	0	69	0	87	3	NA
10	2018-11-01T00:00:00Z	2018-11-01T23:03:38Z	2018-11-01T00:00:00Z	2018-11-01T23:15:40Z	NA	NA	NA	NA	722	NA	83	0	58	0	86	0	0	32	0	83	1	1	50	81	0	0	69	0	42	3	NA
10	2018-11-02T00:00:00Z	2018-11-02T16:46:54Z	2018-11-02T00:00:00Z	2018-11-02T16:55:46Z	2018-11-02T00:00:00Z	2018-11-03T01:00:08Z	2018-11-02T00:00:00Z	2018-11-02T04:00:00Z	532	-75608	70	0	67	0	66	0	0	67	0	85	0	NA	NA	NA	NA	NA	NA	NA	NA	4	NA
10	2018-11-02T00:00:00Z	2018-11-02T19:14:17Z	2018-11-02T00:00:00Z	2018-11-02T19:19:17Z	2018-11-02T00:00:00Z	2018-11-03T01:00:08Z	2018-11-02T00:00:00Z	2018-11-02T04:00:00Z	300	-75608	81	0	19	0	72	0	0	75	0	90	1	6	50	77	0	0	70	0	100	4	NA
10	2018-11-02T00:00:00Z	2018-11-02T21:50:24Z	2018-11-02T00:00:00Z	2018-11-02T21:55:05Z	2018-11-02T00:00:00Z	2018-11-03T01:00:08Z	2018-11-02T00:00:00Z	2018-11-02T04:00:00Z	281	-75608	100	12	88	44	71	3	5	68	14	7	0	NA	NA	NA	NA	NA	NA	NA	NA	4	NA
10	2018-11-02T00:00:00Z	2018-11-03T00:12:50Z	2018-11-02T00:00:00Z	2018-11-03T00:18:16Z	2018-11-02T00:00:00Z	2018-11-03T01:00:08Z	2018-11-02T00:00:00Z	2018-11-02T04:00:00Z	326	-75608	66	0	49	0	60	0	18	74	8	73	1	3	50	73	0	0	77	4	100	4	NA
10	2018-11-03T00:00:00Z	2018-11-03T15:30:36Z	2018-11-03T00:00:00Z	2018-11-03T15:43:41Z	2018-11-03T00:00:00Z	2018-11-04T01:00:25Z	2018-11-03T00:00:00Z	2018-11-03T04:00:00Z	785	-75625	70	0	57	0	77	0	0	87	0	100	1	1	31	75	0	0	9	0	86	5	NA
10	2018-11-03T00:00:00Z	2018-11-03T18:28:57Z	2018-11-03T00:00:00Z	2018-11-03T18:34:23Z	2018-11-03T00:00:00Z	2018-11-04T01:00:25Z	2018-11-03T00:00:00Z	2018-11-03T04:00:00Z	326	-75625	76	18	13	0	68	0	3	77	10	83	1	2	48	76	0	7	67	6	73	5	NA
10	2018-11-03T00:00:00Z	2018-11-03T20:54:33Z	2018-11-03T00:00:00Z	2018-11-03T20:56:36Z	2018-11-03T00:00:00Z	2018-11-04T01:00:25Z	2018-11-03T00:00:00Z	2018-11-03T04:00:00Z	123	-75625	75	0	10	0	75	0	0	56	0	84	1	0	50	83	0	0	55	0	77	5	NA
10	2018-11-03T00:00:00Z	2018-11-03T22:44:52Z	2018-11-03T00:00:00Z	2018-11-03T22:47:32Z	2018-11-03T00:00:00Z	2018-11-04T01:00:25Z	2018-11-03T00:00:00Z	2018-11-03T04:00:00Z	160	-75625	41	0	45	0	81	0	0	29	0	0	1	1	48	69	0	5	87	0	77	5	NA
10	2018-11-03T00:00:00Z	2018-11-04T00:46:08Z	2018-11-03T00:00:00Z	2018-11-04T00:48:01Z	2018-11-03T00:00:00Z	2018-11-04T01:00:25Z	2018-11-03T00:00:00Z	2018-11-03T04:00:00Z	113	-75625	72	1	45	0	46	0	0	86	0	92	1	1	50	64	0	4	71	0	83	5	NA
10	2018-11-04T00:00:00Z	2018-11-04T14:36:38Z	2018-11-04T00:00:00Z	2018-11-04T14:43:08Z	2018-11-04T00:00:00Z	2018-11-05T02:00:39Z	2018-11-04T00:00:00Z	2018-11-04T04:00:00Z	390	-79239	82	0	35	0	71	0	0	72	0	79	1	1	50	69	0	0	72	8	86	6	NA
10	2018-11-04T00:00:00Z	2018-11-04T17:30:54Z	2018-11-04T00:00:00Z	2018-11-04T17:35:05Z	2018-11-04T00:00:00Z	2018-11-05T02:00:39Z	2018-11-04T00:00:00Z	2018-11-04T04:00:00Z	251	-79239	82	0	10	0	26	0	0	81	0	90	1	0	50	67	0	0	72	0	100	6	NA
10	2018-11-04T00:00:00Z	2018-11-04T19:40:17Z	2018-11-04T00:00:00Z	2018-11-04T19:43:30Z	2018-11-04T00:00:00Z	2018-11-05T02:00:39Z	2018-11-04T00:00:00Z	2018-11-04T04:00:00Z	193	-79239	84	0	11	0	45	0	0	70	0	89	1	1	50	74	0	0	89	26	100	6	NA
10	2018-11-04T00:00:00Z	2018-11-04T21:58:47Z	2018-11-04T00:00:00Z	2018-11-04T22:05:38Z	2018-11-04T00:00:00Z	2018-11-05T02:00:39Z	2018-11-04T00:00:00Z	2018-11-04T04:00:00Z	411	-79239	78	41	96	68	79	0	0	17	12	12	1	4	42	83	0	0	83	0	0	6	NA
10	2018-11-05T00:00:00Z	2018-11-05T14:44:21Z	2018-11-05T00:00:00Z	2018-11-05T14:46:13Z	2018-11-05T00:00:00Z	2018-11-06T02:01:17Z	2018-11-05T00:00:00Z	2018-11-05T05:00:00Z	112	-75677	78	0	41	3	70	0	0	42	0	74	1	0	50	72	0	0	68	0	91	7	NA
10	2018-11-05T00:00:00Z	2018-11-05T16:52:40Z	2018-11-05T00:00:00Z	2018-11-05T16:57:46Z	2018-11-05T00:00:00Z	2018-11-06T02:01:17Z	2018-11-05T00:00:00Z	2018-11-05T05:00:00Z	306	-75677	82	0	82	0	66	0	1	15	0	82	1	1	50	86	73	0	80	36	83	7	NA
10	2018-11-05T00:00:00Z	2018-11-05T19:37:36Z	2018-11-05T00:00:00Z	2018-11-05T19:39:42Z	2018-11-05T00:00:00Z	2018-11-06T02:01:17Z	2018-11-05T00:00:00Z	2018-11-05T05:00:00Z	126	-75677	83	0	65	0	82	0	0	70	0	74	1	1	50	66	0	0	67	0	82	7	NA
10	2018-11-05T00:00:00Z	2018-11-05T21:43:09Z	2018-11-05T00:00:00Z	2018-11-05T21:45:20Z	2018-11-05T00:00:00Z	2018-11-06T02:01:17Z	2018-11-05T00:00:00Z	2018-11-05T05:00:00Z	131	-75677	72	0	43	0	77	0	0	79	0	89	1	-4	44	74	0	0	76	0	94	7	NA
10	2018-11-05T00:00:00Z	2018-11-06T00:35:53Z	2018-11-05T00:00:00Z	2018-11-06T00:37:20Z	2018-11-05T00:00:00Z	2018-11-06T02:01:17Z	2018-11-05T00:00:00Z	2018-11-05T05:00:00Z	87	-75677	34	0	31	13	0	0	0	58	0	58	1	6	47	50	0	0	74	0	76	7	NA
10	2018-11-06T00:00:00Z	2018-11-06T14:31:12Z	2018-11-06T00:00:00Z	2018-11-06T14:32:56Z	2018-11-06T00:00:00Z	2018-11-07T02:00:02Z	2018-11-06T00:00:00Z	2018-11-06T05:00:00Z	104	-75602	30	0	22	0	34	0	0	30	0	74	1	0	50	31	0	0	50	24	94	8	NA
10	2018-11-06T00:00:00Z	2018-11-06T17:00:44Z	2018-11-06T00:00:00Z	2018-11-06T17:02:11Z	2018-11-06T00:00:00Z	2018-11-07T02:00:02Z	2018-11-06T00:00:00Z	2018-11-06T05:00:00Z	87	-75602	83	0	44	0	54	0	0	53	0	29	1	6	50	33	0	0	24	2	75	8	NA
10	2018-11-06T00:00:00Z	2018-11-06T19:51:39Z	2018-11-06T00:00:00Z	2018-11-06T19:53:46Z	2018-11-06T00:00:00Z	2018-11-07T02:00:02Z	2018-11-06T00:00:00Z	2018-11-06T05:00:00Z	127	-75602	19	0	19	39	22	0	0	69	0	35	1	-2	50	74	0	0	65	0	65	8	NA
10	2018-11-06T00:00:00Z	2018-11-07T00:20:41Z	2018-11-06T00:00:00Z	2018-11-07T00:23:13Z	2018-11-06T00:00:00Z	2018-11-07T02:00:02Z	2018-11-06T00:00:00Z	2018-11-06T05:00:00Z	152	-75602	41	0	21	32	60	5	0	21	0	47	1	-4	42	90	0	0	42	0	70	8	NA
10	2018-11-07T00:00:00Z	2018-11-07T16:15:42Z	2018-11-07T00:00:00Z	2018-11-07T16:18:06Z	2018-11-07T00:00:00Z	2018-11-08T02:15:23Z	2018-11-07T00:00:00Z	2018-11-07T05:00:00Z	144	-76523	27	0	44	0	70	0	0	18	0	77	1	3	50	30	0	0	42	0	66	9	NA
10	2018-11-07T00:00:00Z	2018-11-07T18:38:10Z	2018-11-07T00:00:00Z	2018-11-07T18:43:42Z	2018-11-07T00:00:00Z	2018-11-08T02:15:23Z	2018-11-07T00:00:00Z	2018-11-07T05:00:00Z	332	-76523	67	0	21	0	30	0	0	43	0	71	1	1	40	74	0	0	35	11	78	9	NA
10	2018-11-07T00:00:00Z	2018-11-07T21:09:38Z	2018-11-07T00:00:00Z	2018-11-07T21:11:47Z	2018-11-07T00:00:00Z	2018-11-08T02:15:23Z	2018-11-07T00:00:00Z	2018-11-07T05:00:00Z	129	-76523	93	0	28	0	31	14	0	28	0	78	1	-9	50	96	0	0	28	0	43	9	NA
10	2018-11-07T00:00:00Z	2018-11-07T23:51:48Z	2018-11-07T00:00:00Z	2018-11-07T23:53:30Z	2018-11-07T00:00:00Z	2018-11-08T02:15:23Z	2018-11-07T00:00:00Z	2018-11-07T05:00:00Z	102	-76523	81	0	19	0	50	0	0	42	10	81	1	-1	44	65	0	0	16	0	71	9	NA
10	2018-11-08T00:00:00Z	2018-11-09T00:31:26Z	2018-11-08T00:00:00Z	2018-11-09T00:33:15Z	2018-11-08T00:00:00Z	2018-11-09T02:00:03Z	2018-11-08T00:00:00Z	2018-11-08T05:00:00Z	109	-75603	29	0	0	27	51	0	0	46	0	0	1	2	32	68	0	0	34	8	67	10	NA
12	2018-10-30T00:00:00Z	2018-10-30T15:50:10Z	2018-10-30T00:00:00Z	2018-10-30T15:54:52Z	2018-10-30T00:00:00Z	2018-10-31T01:04:36Z	2018-10-30T00:00:00Z	2018-10-30T04:00:00Z	282	-75876	75	6	49	10	55	10	9	38	19	84	0	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
12	2018-10-30T00:00:00Z	2018-10-30T17:51:19Z	2018-10-30T00:00:00Z	2018-10-30T17:56:30Z	2018-10-30T00:00:00Z	2018-10-31T01:04:36Z	2018-10-30T00:00:00Z	2018-10-30T04:00:00Z	311	-75876	29	12	26	28	24	18	15	21	26	31	0	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
12	2018-10-30T00:00:00Z	2018-10-30T20:05:38Z	2018-10-30T00:00:00Z	2018-10-30T20:09:32Z	2018-10-30T00:00:00Z	2018-10-31T01:04:36Z	2018-10-30T00:00:00Z	2018-10-30T04:00:00Z	234	-75876	47	11	24	33	30	19	38	30	42	73	0	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
12	2018-10-30T00:00:00Z	2018-10-30T22:28:07Z	2018-10-30T00:00:00Z	2018-10-30T22:35:27Z	2018-10-30T00:00:00Z	2018-10-31T01:04:36Z	2018-10-30T00:00:00Z	2018-10-30T04:00:00Z	440	-75876	80	16	28	10	31	21	27	44	33	95	1	0	50	97	20	15	47	18	90	1	NA
12	2018-10-30T00:00:00Z	2018-10-31T00:57:47Z	2018-10-30T00:00:00Z	2018-10-31T01:04:32Z	2018-10-30T00:00:00Z	2018-10-31T01:04:36Z	2018-10-30T00:00:00Z	2018-10-30T04:00:00Z	405	-75876	80	21	35	33	46	13	18	32	15	89	1	10	36	52	14	11	23	18	69	1	NA
